numeroParcela;valorParcela;dataVencimentoParcela;origem_arquivo
1;300715.6;2020-04-29;parcelas_4483727e-c9af-4dca-9d18-f6b397ac83f9.csv
1;196.33;2020-03-31;parcelas_4487659e-a043-4d71-8fdc-f2740d8e5fbb.csv
1;190.08;2020-09-28;parcelas_4487d1fd-8c04-4380-9b82-61112d0d63e9.csv
1;6471.2;2020-02-17;parcelas_448acd1c-f1c9-4bd6-add4-c8bf07898a15.csv
1;415485.87;2020-05-27;parcelas_448ea67a-065d-4c84-bbed-4e737131d53a.csv
1;3300;2020-03-12;parcelas_449facda-b42a-4657-a8e5-9bec9b58f5ae.csv
1;43911.39;2020-08-14;parcelas_44a66daa-775e-448a-a333-5d871f7833b2.csv
1;3976.69;2020-01-02;parcelas_44ad7fab-71dc-4eab-a032-a31669a8d936.csv
1;11312.46;2020-10-08;parcelas_44b4cecf-7e75-4262-a906-7a2091d45558.csv
1;502;2020-02-06;parcelas_44b77a01-2672-42cf-89af-7988ee09fb5c.csv
1;108;2020-11-03;parcelas_44bb52b4-0038-4cf2-bc64-94c128772ce5.csv
1;1417.35;2019-12-30;parcelas_44bcca76-c8fd-40ba-a03f-d7e6623cd5d6.csv
1;400;2020-08-28;parcelas_44c314b1-9be1-4546-beb3-f3f4e3980aa8.csv
1;54000;2020-01-10;parcelas_44c86c0a-3129-4ccb-85a6-06de093a2112.csv
1;339.5;2020-11-04;parcelas_44ca7679-1bdb-45aa-8735-93db1fe05088.csv
1;3884;2020-03-27;parcelas_44cd79f8-a8a4-43b2-b65b-55b4fa36ef1d.csv
1;29.49;2020-06-09;parcelas_44d71ae8-4523-4383-a45f-aeef8e3939b9.csv
1;8107.49;2020-10-28;parcelas_44db847a-aff4-40e8-b617-4ad1d4831c45.csv
1;216.61;2020-08-28;parcelas_44ea8de5-6cc2-42d1-b62f-ba61fece8b1d.csv
1;20000;2020-01-24;parcelas_44f140b4-f98e-426c-b142-922e195895cf.csv
1;1158.71;2020-11-19;parcelas_44f95ced-3181-46e8-8283-e629bd1a5ca5.csv
1;15600;2020-01-02;parcelas_44fb3565-6d64-45d6-866b-b1633ae92d77.csv
1;411.5;2020-08-24;parcelas_44fb9120-8223-4d8b-86f8-8d0062193a19.csv
1;60545.23;2020-09-29;parcelas_44fedfd9-2dea-4b18-b2ea-f3e8e7f40092.csv
1;9641.35;2020-12-30;parcelas_45018015-55dc-4e24-ba35-112d2e45a5cb.csv
1;5762.03;2020-11-05;parcelas_450395e0-8cb1-4d86-97ee-a16114282176.csv
1;84881.56;2020-09-04;parcelas_4504215a-cca1-47a2-a293-7aca8210a0f3.csv
1;16546.4;2020-07-22;parcelas_4505f0b6-d2e9-4e82-bc6e-960b5d776db6.csv
1;2800;2020-06-08;parcelas_45069ac3-99ee-430e-88eb-b1efd59ea6b7.csv
1;528;2020-10-21;parcelas_45146948-f25c-4009-b46a-b7ab5af1007c.csv
1;50.4;2020-09-29;parcelas_451e4ea1-7f7f-4e11-be6d-92e0724dd97f.csv
1;7102.24;2020-07-13;parcelas_45240c61-1e11-458c-827c-35b6eb8543e2.csv
1;1500973.78;2020-01-02;parcelas_4527f9fc-a9b7-4608-a0fa-da3670d99c9a.csv
1;5748.1;2020-02-28;parcelas_4528dc85-a496-4c30-a53f-8ac6ec924892.csv
1;1541.5;2020-11-18;parcelas_452cfeb8-6c67-488d-83a4-9425fe363d70.csv
1;2753.06;2020-02-27;parcelas_452ebe88-c16f-41fd-8ce4-0bd87ffff7c8.csv
1;15540;2020-03-20;parcelas_4533b6c8-9ee2-4ee4-adec-1db523c58f0a.csv
1;12278.04;2019-12-30;parcelas_4534f384-b6b4-46c8-b8b6-ad0114f7a6e9.csv
1;247734.86;2020-10-28;parcelas_45357931-8e41-43b9-b7b5-b3bb090442d8.csv
1;110748;2020-09-02;parcelas_453654b0-eafb-4637-9a8b-efe1b96537e3.csv
1;616;2020-10-13;parcelas_45452391-01e1-4b6a-a171-864775b9f9ed.csv
1;29.49;2020-08-07;parcelas_4548dfcd-8c3f-4ab1-b0fc-f2ca9428fc84.csv
1;62855.3;2020-11-27;parcelas_454a8f08-70fe-4820-97c6-fcd851446476.csv
1;2100;2020-04-29;parcelas_454d3e38-0868-48be-96fd-a7fc0b5df3c1.csv
1;59822.53;2020-06-26;parcelas_454e4487-be6e-4c18-8f56-203154af82ee.csv
1;175.71;2019-12-30;parcelas_4551ab20-7808-4ab0-8285-32cfce1edf5d.csv
1;1388.13;2019-12-30;parcelas_4551ab20-7808-4ab0-8285-32cfce1edf5d.csv
1;10508.48;2020-05-27;parcelas_4555ee10-bfbf-4153-9a93-b0cae23de287.csv
1;1045;2020-10-28;parcelas_456006dc-eeb8-4a84-9214-e23e984f3556.csv
1;8368.5;2020-10-16;parcelas_4560955a-2b68-4469-9073-58e4b73eea16.csv
1;1184.4;2020-02-27;parcelas_456992bf-3342-4050-9140-432e10d82954.csv
1;16555;2020-08-05;parcelas_4570c728-b4fd-485b-bb2a-05d529dbccaa.csv
1;300000;2020-01-29;parcelas_457a3d38-093f-4b2d-9d33-d12764d9327b.csv
1;17500;2020-01-02;parcelas_457d33a4-3446-4541-b235-7a4cae0d8715.csv
1;268.88;2020-01-20;parcelas_457f4a6f-b984-47ab-b5bc-3a54b59921e8.csv
1;2100;2020-07-30;parcelas_458211b8-62cc-46eb-b408-4820fd363b0b.csv
1;16740;2020-01-31;parcelas_45887f44-f4c2-4e33-8331-b071054fa057.csv
1;89.97;2020-09-28;parcelas_4589bc85-ac23-483d-af42-ee82e1407f0d.csv
1;682.32;2020-07-20;parcelas_4592ec1b-9878-4448-bfcd-15280f986718.csv
1;1505;2020-10-05;parcelas_45962937-c9c4-49a4-893a-c1f890fe8334.csv
1;428;2020-05-22;parcelas_45969167-6fd1-43a4-9c7d-865aae093166.csv
1;2000;2020-05-27;parcelas_45a263cc-d892-4e8b-90de-4012dfc738b2.csv
1;1114.93;2020-08-10;parcelas_45a97a88-8a20-4c13-bba8-3d6eeabcb9f3.csv
1;81.92;2020-10-06;parcelas_45aab3b8-4a7a-4600-9ac4-8a7cd14ba395.csv
1;58902;2020-10-01;parcelas_45b1601c-c7e1-4394-8029-e0bf0a916d1e.csv
1;30000;2020-01-23;parcelas_45b19a50-45d0-4c78-bf94-ecb2a8d8b344.csv
1;75868.33;2020-09-28;parcelas_45b1ad67-57d1-43ce-9dfd-681c0653f015.csv
1;8628;2020-07-01;parcelas_45b5e6b5-56f1-4e0c-aef3-0979dcdcb642.csv
1;438.08;2020-08-18;parcelas_45b74c14-d050-40e8-80e1-12e3cb75688c.csv
1;726.53;2020-03-06;parcelas_45b7e687-eff7-417f-92c3-1d1b25641d97.csv
1;56747.54;2020-07-21;parcelas_45b91c3e-7072-4a3c-9897-1d99413f995e.csv
1;291.17;2020-09-29;parcelas_45ba44cf-2b06-4148-89b8-2cb298f96712.csv
1;156;2020-07-22;parcelas_45c10b21-e54c-468e-8e70-61b4b98a27b7.csv
1;79.79;2020-10-07;parcelas_45c24275-c46a-4275-b1ac-be9df5e6e7cc.csv
1;1484.92;2020-05-27;parcelas_45c7d300-ee96-4fa9-8d2c-c3e3b7b45e40.csv
1;1963.01;2020-08-31;parcelas_45c92099-edf9-4e83-9dbf-f33d9f40f3be.csv
1;45.25;2020-11-03;parcelas_45cc8332-27f0-480d-bb8d-3a068652ce88.csv
1;29.7;2020-02-06;parcelas_45d7688d-4ba3-47ff-816d-2a9c366bbbbb.csv
1;1842.39;2020-10-07;parcelas_45e0beff-ac8f-42e5-bfeb-aac4d91af477.csv
1;2082.5;2020-02-26;parcelas_45e1784f-8725-4b4b-b889-7aa084a16f11.csv
1;380;2020-09-10;parcelas_45e6930e-7c88-4948-ba47-4a6f7b76c72d.csv
1;290000;2020-08-03;parcelas_45e77916-b83a-4a96-9163-245becf12d79.csv
1;29.49;2020-10-28;parcelas_45f0dbda-5163-47bc-bf95-98a99ee5213a.csv
1;17213.19;2020-10-28;parcelas_45f0ec3d-0d50-4905-a242-be28b0918b46.csv
1;7525;2020-09-08;parcelas_45f24c39-8dbb-4360-8fa0-74b226d1fa44.csv
1;388.25;2019-02-01;parcelas_4602c3c9-a09f-4dc4-a73e-113506726ef7.csv
1;2100;2020-06-26;parcelas_460bee5b-3e34-400a-bf64-f14803e22a1a.csv
1;742.09;2020-09-30;parcelas_460d6e18-f5f1-46a9-b115-6e469d7f8848.csv
1;8379.06;2019-12-30;parcelas_461965f6-5538-4f97-80de-44f9d40a7ad9.csv
1;1013.25;2019-12-30;parcelas_461965f6-5538-4f97-80de-44f9d40a7ad9.csv
1;218;2020-11-05;parcelas_4628be57-3ecb-487a-9330-9291328e6b6e.csv
1;1122.01;2020-07-13;parcelas_462d9953-1b47-4930-ab5a-3165ba668acb.csv
1;1062.11;2020-04-30;parcelas_462f9a24-e0b4-4bd0-8c0d-e23c3904a9a0.csv
1;3919.88;2020-02-05;parcelas_46326fc4-df71-46eb-ab63-8a0c8f6167ab.csv
1;19177.56;2020-04-27;parcelas_4633e6d3-243e-44e6-b5a1-9004332ee7af.csv
1;24064.8;2020-12-16;parcelas_463f896b-24ce-4ddd-b0cf-98f1fab827a4.csv
1;180;2020-05-14;parcelas_463fb8d2-4912-462b-85da-2e1c30c3bf80.csv
1;70000;2020-04-09;parcelas_46463d81-bc4a-42a1-b8d2-80d8851009c8.csv
1;265144.67;2020-01-10;parcelas_464ac16b-9bdc-4739-aaa2-99b9197f0572.csv
1;3351.51;2020-03-12;parcelas_464e0b0f-0ecd-4fbe-8d78-5580b0534341.csv
1;405642.47;2020-01-28;parcelas_465975da-c143-4ba4-9e5f-aebe97654d59.csv
1;323.9;2020-08-28;parcelas_465d17dc-9b2d-4e88-a48d-d59bea97d621.csv
1;252;2020-10-26;parcelas_465d50e2-c09c-491e-960a-94b657ad644d.csv
1;1188;2020-12-21;parcelas_46656ed0-8e52-43fe-814f-15d9bf950bbb.csv
1;38894.09;2020-06-26;parcelas_466f1968-d269-4e95-8a7b-f65fa40c6496.csv
1;265;2020-10-07;parcelas_467f8ccb-d774-4eaa-94d7-fc71dc1c50eb.csv
1;16542.5;2020-07-20;parcelas_4680c435-5876-439d-b63a-3d4c59ceeabe.csv
1;64361.34;2020-02-28;parcelas_46935224-32ac-4ebf-8ea9-0bf350437850.csv
1;138.39;2020-09-24;parcelas_469b2df6-11bf-4272-a1f4-883a1069096f.csv
1;6212.5;2020-11-27;parcelas_46a07f68-192c-4930-a43a-6469106cb7cc.csv
1;4136.86;2020-11-20;parcelas_46a8ca73-427d-4060-8dfe-8006cb68c639.csv
1;143163.81;2020-12-21;parcelas_46aa5ff8-ccc0-472d-b3e4-088433ad2d47.csv
1;2316;2020-02-10;parcelas_46ac201c-768a-4065-bacb-8e7c5202dba7.csv
1;4243.8;2020-08-27;parcelas_46b4c825-e8a6-40c6-844d-076139e55c5b.csv
1;115539.24;2020-11-27;parcelas_46bb32a6-4157-4c03-b873-1f2be5848a07.csv
1;70.02;2020-09-09;parcelas_46bc339e-8e92-4b71-9a6e-ddfb256db484.csv
1;2630.37;2020-07-30;parcelas_46c708af-a8de-4cdd-9560-7d87c16aecb7.csv
1;58680;2020-08-31;parcelas_46ca1721-ce44-4126-ad17-53f2535dc1ad.csv
1;44558.19;2020-01-02;parcelas_46e0ccb2-a31b-4eed-af90-9b05fd1eaa9f.csv
1;1500;2020-05-05;parcelas_46e12174-d91b-4e20-b81c-736ec5c43993.csv
1;8574.2;2020-03-31;parcelas_46e2a346-913e-40ad-88a1-74edf96e1c22.csv
1;4495.07;2019-12-30;parcelas_46e431a3-e033-432c-9a73-26b5a7f866f7.csv
1;475000;2020-10-08;parcelas_46f2300c-50a7-4ce2-b0b9-cb2fc0554f01.csv
1;7586.5;2020-01-16;parcelas_46ff2578-680a-4029-828d-5ebbdb7897cb.csv
1;232335.29;2020-05-06;parcelas_470184e4-a90d-4d8c-a2a2-2ffd123bef35.csv
1;3899.65;2020-12-30;parcelas_470ac5be-c148-4278-b36e-f1a0a97bb197.csv
1;476;2020-08-19;parcelas_470ceaf0-1d91-4498-8fc3-7b76b3ffa860.csv
1;157425;2020-05-28;parcelas_470d9e2b-5481-4007-8b4e-98f22fadc7ee.csv
1;49794.24;2020-03-30;parcelas_470fe46f-ba19-452c-947a-89235db698fe.csv
1;31053.65;2020-06-01;parcelas_470ff800-e002-4d7a-a039-e838fcd80793.csv
1;293.99;2020-04-30;parcelas_471eac89-a143-4173-bc05-df416563eb21.csv
1;54766.8;2020-01-02;parcelas_47266a4c-969c-42f8-b22e-42714cef162d.csv
1;66432.11;2020-09-30;parcelas_4726cb7c-ad11-490f-900c-0523caf7a88b.csv
1;82653.63;2020-03-26;parcelas_4732b600-f2d7-4898-b126-3090c902ab0c.csv
1;275.22;2020-10-06;parcelas_47368573-37a4-4e3f-aca6-0efd4483fa51.csv
1;39953.82;2020-12-30;parcelas_473872be-023a-4716-97c7-ffa25fe94772.csv
1;228;2020-10-01;parcelas_474554e6-9109-49f0-a0f1-90ee61f8a491.csv
1;9563.57;2020-11-24;parcelas_4749ce37-d424-4b2b-b6f7-4b0dd6453eca.csv
1;108182.53;2020-09-11;parcelas_474bdbc7-5eee-44e8-860a-a753f19676d8.csv
1;817.53;2020-05-05;parcelas_474f5508-aa8a-4b4c-8e8d-c0bc4bba511a.csv
1;11291.49;2020-05-25;parcelas_47513789-4ed1-4bfe-a889-ebf734ce8044.csv
1;56581.68;2019-12-31;parcelas_4757b739-caa2-4966-9369-cf7f38fa1fab.csv
1;26425;2020-01-28;parcelas_475c17ce-6bf0-4a3a-926c-4a97aae47f90.csv
1;1766.71;2020-09-08;parcelas_4765cb02-1c20-45d5-a7a1-3ff18a82a8e8.csv
1;870;2017-12-29;parcelas_47661a39-2c2c-4ffc-9e2f-72e0cf0e18ba.csv
1;4045.93;2020-12-02;parcelas_476aa6f0-0991-4696-b1e5-8e610ad4dd3c.csv
1;312;2020-09-29;parcelas_47742326-7efc-483e-833b-ff22c0cc8f3b.csv
1;8192;2020-06-23;parcelas_4778ea19-e4f3-4901-8673-113f4b5f65ed.csv
1;139966.2;2020-10-28;parcelas_4779ac94-f263-436a-b153-8dded7bf13a6.csv
1;29.49;2020-09-22;parcelas_477ab054-44d2-4b1f-b5d3-63f491e90e70.csv
1;1271.61;2020-08-31;parcelas_478f7e31-7893-43ca-99c9-18bb0a833ae2.csv
1;342.33;2020-11-27;parcelas_4790a3c9-2a40-497d-892d-0097db8632b2.csv
1;234.78;2020-01-16;parcelas_4796daaa-f2bd-4cde-baad-547303a96c18.csv
1;6440;2020-04-03;parcelas_47999918-f12f-44a5-aa86-5208398c0924.csv
1;19600;2020-10-07;parcelas_4799b300-3a0e-4834-8487-5a3257d7af20.csv
1;25847.44;2020-01-23;parcelas_47a05528-4627-4aae-9054-3fbcac0e5e95.csv
1;7868;2020-03-06;parcelas_47a166e3-2f04-44f0-afd5-06e99938d9fe.csv
1;5249.36;2020-09-08;parcelas_47a50800-e4a7-479b-943f-4bf1c6904c83.csv
1;433620.6;2020-02-28;parcelas_47a78d75-4ccd-4204-8e76-382b17d856f7.csv
1;126656.68;2020-07-30;parcelas_47a86810-8b2c-409b-a7a0-67c6a19169bc.csv
1;220;2020-09-23;parcelas_47ab169d-d157-43f1-b7b0-aa0cbd30ba0b.csv
1;6440;2020-05-05;parcelas_47be73d5-3b33-4e0b-ba9f-ba678106e62e.csv
1;336532.1;2020-09-14;parcelas_47ce2f27-6c96-4b84-ba2f-f0d43b3fe50f.csv
1;588.24;2020-09-08;parcelas_47da871e-beb7-41ad-b14a-7561a2547088.csv
1;1045;2020-07-30;parcelas_47dc436c-e74a-4a69-9940-f98d1bbc6d95.csv
1;4718;2020-09-24;parcelas_47dcb514-1910-4551-b39a-51a1d1abee31.csv
1;1867.52;2020-01-27;parcelas_47e11751-8d0b-4140-92b4-a7bbecbc673a.csv
1;65390.11;2020-07-30;parcelas_47e16829-c427-4e1f-9124-08c3da194ebc.csv
1;9779.81;2020-09-16;parcelas_47e2a9f6-847f-40ca-8513-06d1d06be1a7.csv
1;104.13;2020-03-18;parcelas_47e2f379-6b59-467d-9f52-5d0b41bb70a5.csv
1;271.5;2020-03-11;parcelas_47fa2485-2815-4c56-a34b-694dc6578738.csv
1;2537.5;2020-02-26;parcelas_47fdec9d-556e-4d50-bd70-553987e23e6e.csv
1;211756.79;2020-08-10;parcelas_480d832c-a7d1-483e-be8f-4cf7025e3aca.csv
1;555;2020-06-15;parcelas_481218ec-5515-4551-823b-6c1e1ec334ec.csv
1;1510.4;2020-11-24;parcelas_48129de6-a0b3-4ae1-be7f-d83e15e9b5ef.csv
1;25211.63;2020-11-27;parcelas_481e14d3-b647-4cc5-a861-deb6bbcfd750.csv
1;461.1;2020-11-12;parcelas_481e389f-16f5-4719-8807-8b3228f4c913.csv
1;14618.64;2020-07-31;parcelas_48260e2d-b04a-42fc-96ff-c344e55bd2dc.csv
1;220094.3;2020-11-24;parcelas_48336c2a-a9e3-4910-a1da-62716a4ea0e5.csv
1;280000;2020-09-17;parcelas_48406d6a-2239-44a3-b624-1cb8694f9be1.csv
1;387.53;2020-01-13;parcelas_48422d26-adca-4ece-8a2d-67775766670c.csv
1;130;2020-11-27;parcelas_4843a72b-f8f2-4416-9e58-dccfa0a8f3e1.csv
1;2628.43;2020-01-23;parcelas_484f9fc2-bcca-4dee-950a-89b3fa56d978.csv
1;68970.51;2020-04-29;parcelas_485081f9-798d-4c7f-b505-640da36919c6.csv
1;39000;2019-12-30;parcelas_48512cce-9c2a-46a0-bf69-dcf16a9c467c.csv
1;73.58;2020-06-08;parcelas_4855fc56-8c90-4f53-a4c3-3b8c98d635ae.csv
1;7640;2020-05-12;parcelas_4857c139-364a-4a21-a329-ec6ff3fe560e.csv
1;28268.73;2020-07-13;parcelas_48586318-a474-4c6f-907a-9ba670c5d0f7.csv
1;4440;2020-10-27;parcelas_485befbe-317e-4a9f-a195-55e723fe36ac.csv
1;2520.1;2020-06-26;parcelas_485c6b3a-af8d-489d-bac0-b20437d17317.csv
1;555.47;2020-04-29;parcelas_485efe83-ac26-4dfc-adb5-60003e4392bb.csv
1;2842.44;2020-07-13;parcelas_48645cf3-a754-4ce7-bffb-949b274c7d14.csv
1;1294;2020-01-08;parcelas_48667994-f023-4e53-a47a-641b8b227039.csv
1;2999;2020-11-03;parcelas_486d9853-57d4-41c1-9d60-f570c9451cae.csv
1;269638.08;2020-01-02;parcelas_486f7b77-240a-4b77-8cb7-024ab7b21183.csv
1;1685;2020-03-09;parcelas_487280b1-a946-4527-b0ad-0876f5835a7f.csv
1;1641.01;2020-07-01;parcelas_48761daa-b629-4f4c-b661-4012ef7de01f.csv
1;660;2020-03-06;parcelas_487affbd-4a40-4dd0-847d-209e7cde66a8.csv
1;830.33;2020-06-25;parcelas_487d8758-71e1-4e00-9552-8c7965153290.csv
1;10213.76;2020-01-28;parcelas_487fb570-9ac4-40c9-9ddc-9f2516bbb3be.csv
1;198.34;2020-10-06;parcelas_488fa560-a9b5-4cf0-9ea3-d538c1259d08.csv
1;1213.69;2020-08-31;parcelas_48953d0b-b257-4293-b939-0d907f7a3de7.csv
1;537220.28;2020-05-15;parcelas_48a17294-005b-4844-8569-3f8ba0925dd7.csv
1;58140;2020-05-20;parcelas_48a8ecf2-2b59-4b6a-b8c2-f3ad5b5a9c1c.csv
1;200;2020-06-26;parcelas_48a95deb-c67f-496d-9702-f3de3a385756.csv
1;39.89;2020-11-30;parcelas_48addbb3-864c-4359-8edb-063f136f270f.csv
1;54200;2020-01-02;parcelas_48b7f1fb-f737-4cdd-9cee-35ddbf09417e.csv
1;9586.46;2020-12-08;parcelas_48c0d33a-175a-4b9b-b1b1-fa58ae77b85b.csv
1;1803.78;2020-09-08;parcelas_48dbd412-165d-4b3e-a554-2bbb044c7fbc.csv
1;72000;2020-04-24;parcelas_48e13b79-f446-4847-9d6f-ea6a36989b73.csv
1;3772.32;2020-08-19;parcelas_48e572a2-114b-49ed-a4dc-859b660021fb.csv
1;283.4;2020-02-18;parcelas_48f5ae0b-0a21-4510-b891-53d9ae125598.csv
1;1279.5;2020-09-28;parcelas_48f6e35e-43ca-4247-9597-bfe6fb4af15d.csv
1;200394;2020-05-05;parcelas_48f99511-877a-4ff2-979f-6e9d4c3a54bc.csv
1;6870;2020-10-21;parcelas_4900f078-a035-44aa-9e2b-2dff84cb056e.csv
1;9160.39;2020-01-02;parcelas_49045f5a-e8a8-434b-9b95-615b90cf5fec.csv
1;29899.8;2020-04-15;parcelas_491002f1-d5f5-492e-b5ac-1a83c6977515.csv
1;300000;2020-11-04;parcelas_4910640d-cd75-4de4-bed9-b864a62896e7.csv
1;251.83;2020-09-04;parcelas_4915e26e-b23b-4388-9901-a923e17d1b51.csv
1;618;2020-11-03;parcelas_4919652e-8040-4960-93f0-ec8dfcdee0a8.csv
1;28129.59;2020-08-27;parcelas_4920c02e-f1cc-4d8d-856d-5178a2a3ffff.csv
1;15500;2019-12-30;parcelas_4922c589-5370-4a36-b86e-5ceb58651a83.csv
1;5028;2020-08-18;parcelas_49298c1f-7317-44c8-aeab-ddbe0802cccc.csv
1;216.78;2020-10-21;parcelas_492b3d57-3314-4079-997b-e8545fc21033.csv
1;5070;2020-07-30;parcelas_492b43e7-199b-4acf-850a-c5f388ce49c7.csv
1;68852.48;2020-01-02;parcelas_492e8daf-8d31-4530-acf8-849ae4ea55c8.csv
1;31000;2020-06-29;parcelas_4937e708-994e-4701-949b-c74201f1bb01.csv
1;11308.74;2020-01-02;parcelas_4940807e-3da9-495a-8e6f-439b76fa0ecb.csv
1;49025.66;2020-07-30;parcelas_494eab74-abac-462c-8d23-a194bcc39bc3.csv
1;1180.43;2020-06-30;parcelas_495274de-73e8-4ee3-8107-77aa227e4e5b.csv
1;335498.99;2020-11-27;parcelas_4954117c-c597-4b33-9fd1-410e37ef2806.csv
1;29.49;2020-09-14;parcelas_4955100c-25e4-430a-bba4-2ea6bed2c201.csv
1;5422;2020-07-28;parcelas_49588f6b-245f-4c47-bb6b-7db39b088dbd.csv
1;447641.89;2020-07-09;parcelas_495ef824-eb27-4141-8b2b-9065b8c978c7.csv
1;4473.12;2020-11-18;parcelas_49653e8b-3421-459f-86c6-6d42201cefd2.csv
1;1357.42;2020-07-16;parcelas_4968868d-8922-40ce-90b2-8e64c294aa02.csv
1;30455.79;2020-06-26;parcelas_4970ad7f-87e1-4729-88cd-e23edd7a9b82.csv
1;1945;2020-09-09;parcelas_49756feb-e562-4ffc-a45c-23bc3a113c29.csv
1;85745.35;2020-12-21;parcelas_49795f5e-26f1-498a-8bf2-98272da17d0a.csv
1;153632.28;2020-11-27;parcelas_4980a6bb-de46-4926-b006-05316de82ab7.csv
1;3000;2020-08-10;parcelas_498c3806-bee6-4785-b6cb-b65843ffab84.csv
1;1241.9;2020-05-05;parcelas_498ccd7d-b32d-491c-aab1-7417776b9e3c.csv
1;20000;2020-07-15;parcelas_498fb3e9-829c-40fa-b314-c8c18be7fb01.csv
1;550;2020-02-18;parcelas_49992eb3-ca75-42df-945c-fe43d55fd79a.csv
1;9264.4;2020-05-27;parcelas_499a7eac-1844-46d1-ac4e-5a2fbcdf8f06.csv
1;242525.84;2020-01-02;parcelas_499d6bc6-7028-441c-9a40-4c00f4595354.csv
1;20000;2020-11-05;parcelas_49aaefdd-44fc-49db-b961-007b11a6c509.csv
1;23257.84;2020-01-31;parcelas_49b45130-bab8-40f4-bdb5-0c87f0f62548.csv
1;22811.44;2020-11-27;parcelas_49b59cc3-d0b8-4b5a-8149-3162af120385.csv
1;350105.08;2020-09-02;parcelas_49b7e38a-2518-46ac-89d7-8c3afc9ca40c.csv
1;1056;2020-10-21;parcelas_49bef6e5-bbea-4685-8b10-d2c6e0b7aabf.csv
1;29.49;2020-10-19;parcelas_49d75930-9187-4a60-953b-2966a9d1fbf6.csv
1;31208.96;2020-09-30;parcelas_49dc5bf6-a9f0-40e0-9d70-a750433483fa.csv
1;10750;2020-09-03;parcelas_49e2e68d-2bda-488a-8e02-be5a962d028f.csv
1;1887.51;2020-06-15;parcelas_49e329f9-2366-4893-9571-09db9acb7970.csv
1;70;2020-12-11;parcelas_49ea5d48-c384-4427-9168-4e6d650d6684.csv
1;703931.09;2020-01-29;parcelas_49ea72cb-dfdf-45cc-a230-b3c07ffe5a9a.csv
1;477;2020-10-01;parcelas_49eb4f66-aeb5-4006-8935-52956e601dca.csv
1;12880;2020-11-16;parcelas_49f93fd8-54c5-4437-9063-82d2d00ccd7a.csv
1;349.86;2020-11-30;parcelas_4a03ea28-0d09-43f5-9d10-e58861b70d54.csv
1;4233.29;2020-11-05;parcelas_4a046563-6761-4e82-80d5-9bcf6af29899.csv
1;1638;2020-08-18;parcelas_4a0ba967-33b8-4dbf-9769-68b9159cd8ee.csv
1;41883.7;2020-03-12;parcelas_4a0c1eea-6303-4212-a383-4fd99a46a19c.csv
1;5000;2020-01-24;parcelas_4a0d71a3-5aa8-4ea2-8396-a3a22bd26180.csv
1;219;2020-10-29;parcelas_4a1b29a3-ad26-44f9-82a5-992232009cbf.csv
1;60;2020-01-07;parcelas_4a1d1d11-f7c7-431a-8d7a-40aa9022ffd4.csv
1;7385.73;2020-02-27;parcelas_4a2354b5-f81c-4278-8500-bb574cca3123.csv
1;150737.9;2019-12-30;parcelas_4a2c4905-774f-4543-b828-a0d7ab5e2ab7.csv
1;8962.79;2019-12-30;parcelas_4a2c4905-774f-4543-b828-a0d7ab5e2ab7.csv
1;77310;2020-03-30;parcelas_4a2ca4a8-2cde-4f04-b0f4-36bbc266cada.csv
1;3459.72;2020-01-31;parcelas_4a2e6c3e-0aba-4b5b-bce8-94b09b4b5e18.csv
1;1407.72;2020-10-07;parcelas_4a34770a-65a4-461b-a85f-7edaec399787.csv
1;8347.5;2020-06-03;parcelas_4a353e37-23a7-4820-ac29-2c02025cbad7.csv
1;700;2020-02-26;parcelas_4a4268ef-f23c-4947-b68f-e0106f643e29.csv
1;6985.71;2020-01-14;parcelas_4a56f6c7-ebd8-4617-b07f-2b968bf479b9.csv
1;3450;2020-10-07;parcelas_4a5920fd-dc4c-45bf-b228-7bfc5c9788c3.csv
1;36000;2020-11-06;parcelas_4a5b368a-29d9-4ee6-902a-2e475bfd5f43.csv
1;88.78;2020-12-09;parcelas_4a716900-a380-4fb8-b4f1-f2cee3ed223b.csv
1;10000;2020-04-27;parcelas_4a77b054-4cba-4beb-b640-866ece9843d1.csv
1;286.99;2020-12-21;parcelas_4a7d9a4e-ac1e-4bf0-83b3-0842f19b4c56.csv
1;7638.62;2020-09-28;parcelas_4a81dd0c-fb13-47d9-ac5e-28e2307cbeb3.csv
1;1500;2020-11-12;parcelas_4a824d83-a1c2-4a1e-a758-4427fbba7195.csv
1;66.7;2020-02-04;parcelas_4a843156-8838-4e73-abef-0043286eadd8.csv
1;3518.7;2020-10-01;parcelas_4a866891-2ef9-45a3-aa50-3454166d0538.csv
1;46500.89;2020-03-31;parcelas_4a896545-d3fc-47de-b73d-840c71efd4c5.csv
1;29.49;2020-06-10;parcelas_4a8fc369-c46a-4577-a637-efc7b5f451c4.csv
1;59312.21;2020-07-30;parcelas_4a9386b2-240f-43ff-a058-a386e10bf6a3.csv
1;36000;2019-12-13;parcelas_4a9dc5ec-4dc8-4ac7-b8a4-48af1f4e5884.csv
1;113127.5;2020-05-29;parcelas_4a9f2903-8127-4a19-b7d5-4bc59ed9161f.csv
1;36066.63;2020-08-27;parcelas_4aa27b0e-9fbd-4b43-aab9-8f87667b3a05.csv
1;233.96;2020-03-30;parcelas_4aa2f80a-86e5-4932-b6ec-1d511c0b40c5.csv
1;80.64;2020-11-03;parcelas_4aa40400-361e-4308-b10b-27369a801905.csv
