anoRetencao;dataRetencao;valorRetido;origem_arquivo
2020;2020-02-27;66.5;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;5514.05;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;1331.5;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;90;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;3655.29;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;75311.36;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;11692.53;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;46.85;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;2;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;10;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;44065.84;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;68966.75;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;845.28;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;6812;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-02-27;2463.39;retencoesLiquidacao_00322afe-fc1e-40f9-aa4c-1cf9e99cb201.csv
2020;2020-07-31;15.48;retencoesLiquidacao_0036032e-b460-460b-81a5-1ed6520c8d5e.csv
2020;2020-12-03;593.45;retencoesLiquidacao_0037b8af-617f-4a7e-a6f6-613278b03820.csv
2020;2020-12-03;247.28;retencoesLiquidacao_0037b8af-617f-4a7e-a6f6-613278b03820.csv
2020;2020-12-03;148.37;retencoesLiquidacao_0037b8af-617f-4a7e-a6f6-613278b03820.csv
2020;2020-08-28;74.18;retencoesLiquidacao_00528da3-aa14-4da2-8b86-a2187e45cd79.csv
2020;2020-08-28;55.63;retencoesLiquidacao_00528da3-aa14-4da2-8b86-a2187e45cd79.csv
2020;2020-12-30;163.99;retencoesLiquidacao_0057c7fc-710d-4629-8f5c-ca7b61b00099.csv
2020;2020-12-30;655.96;retencoesLiquidacao_0057c7fc-710d-4629-8f5c-ca7b61b00099.csv
2020;2020-12-30;273.32;retencoesLiquidacao_0057c7fc-710d-4629-8f5c-ca7b61b00099.csv
2020;2020-03-31;166.82;retencoesLiquidacao_0062ee28-3178-43c9-9f0b-efcc52f70ebd.csv
2020;2020-03-31;69.51;retencoesLiquidacao_0062ee28-3178-43c9-9f0b-efcc52f70ebd.csv
2020;2020-03-31;41.7;retencoesLiquidacao_0062ee28-3178-43c9-9f0b-efcc52f70ebd.csv
2020;2020-05-29;58.03;retencoesLiquidacao_00806030-49c2-4501-8168-47bd69db83fa.csv
2020;2020-11-25;521.89;retencoesLiquidacao_0080dc45-b02a-4b2d-b80b-258015f6d6f4.csv
2020;2020-09-29;644.73;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;283.91;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;26.22;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;76.82;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;83;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;2106.22;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;1091.7;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;3639.29;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;35.1;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-09-29;525.02;retencoesLiquidacao_008a06c3-4dd2-4258-8962-4daa2c8dc7d3.csv
2020;2020-08-31;2020.22;retencoesLiquidacao_0091dd92-0b1f-4997-bf77-73ac85198790.csv
2020;2020-11-18;53.09;retencoesLiquidacao_009ff701-8f5a-477a-a5c5-494567c8128e.csv
2020;2020-11-18;22.12;retencoesLiquidacao_009ff701-8f5a-477a-a5c5-494567c8128e.csv
2020;2020-11-18;13.27;retencoesLiquidacao_009ff701-8f5a-477a-a5c5-494567c8128e.csv
2020;2020-11-18;39.82;retencoesLiquidacao_009ff701-8f5a-477a-a5c5-494567c8128e.csv
2020;2020-11-18;16.59;retencoesLiquidacao_009ff701-8f5a-477a-a5c5-494567c8128e.csv
2020;2020-11-18;9.95;retencoesLiquidacao_009ff701-8f5a-477a-a5c5-494567c8128e.csv
2020;2020-07-31;64.07;retencoesLiquidacao_00c4b0a3-f83a-4664-aea2-daa568622e4c.csv
2020;2020-04-30;21.6;retencoesLiquidacao_00ce98c6-0e8e-453d-b3f5-ddcd211b07ea.csv
2020;2020-04-30;10.8;retencoesLiquidacao_00ce98c6-0e8e-453d-b3f5-ddcd211b07ea.csv
2020;2020-12-21;8;retencoesLiquidacao_00ceb403-cc08-45db-a3fe-41607cd8e529.csv
2020;2020-12-21;6;retencoesLiquidacao_00ceb403-cc08-45db-a3fe-41607cd8e529.csv
2020;2020-04-30;284.15;retencoesLiquidacao_00de7589-2701-4ce5-918f-3319c039a672.csv
2020;2020-04-30;33.32;retencoesLiquidacao_00e92fb5-34a9-41a4-a61a-96ec1deab7c5.csv
2020;2020-04-30;24.99;retencoesLiquidacao_00e92fb5-34a9-41a4-a61a-96ec1deab7c5.csv
2020;2020-02-18;41.39;retencoesLiquidacao_01092efc-02de-4001-9a0e-54363cb427a6.csv
2020;2020-02-18;165.54;retencoesLiquidacao_01092efc-02de-4001-9a0e-54363cb427a6.csv
2020;2020-02-18;68.97;retencoesLiquidacao_01092efc-02de-4001-9a0e-54363cb427a6.csv
2020;2020-05-22;861;retencoesLiquidacao_0121b62d-064e-4554-88ec-6bcd0555ecbd.csv
2020;2020-12-21;1848.42;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;486.2;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;869.2;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;689.53;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;1747.01;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;112.1;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;124.5;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;5;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;12603.04;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;4911.91;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;79.16;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;2671.13;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;2;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;20;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;28478.12;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;22489.54;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;7177.53;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;691.89;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-12-21;104.02;retencoesLiquidacao_0129efe4-84f2-4956-92be-0a81b529b917.csv
2020;2020-03-30;696.99;retencoesLiquidacao_012fe7f6-4093-46f2-8c6f-2930d4346c82.csv
2020;2020-06-10;428.39;retencoesLiquidacao_0139bbd2-a90d-42ea-8760-6d50c5430a23.csv
2020;2020-06-10;377.1;retencoesLiquidacao_0139bbd2-a90d-42ea-8760-6d50c5430a23.csv
2020;2020-10-21;28.73;retencoesLiquidacao_01626d4e-7f42-4546-ae86-f52b8a8cd095.csv
2020;2020-10-21;21.55;retencoesLiquidacao_01626d4e-7f42-4546-ae86-f52b8a8cd095.csv
2020;2020-09-29;103.32;retencoesLiquidacao_0169937f-13a1-41b0-aad2-538ca6101134.csv
2020;2020-09-29;1702.65;retencoesLiquidacao_0169937f-13a1-41b0-aad2-538ca6101134.csv
2020;2020-09-29;1463.38;retencoesLiquidacao_0169937f-13a1-41b0-aad2-538ca6101134.csv
2020;2020-09-29;117.46;retencoesLiquidacao_0169937f-13a1-41b0-aad2-538ca6101134.csv
2020;2020-09-29;787.44;retencoesLiquidacao_0169937f-13a1-41b0-aad2-538ca6101134.csv
2020;2020-06-26;358.93;retencoesLiquidacao_01710592-b05a-4278-9f9c-59f6d93190bf.csv
2020;2020-06-26;269.2;retencoesLiquidacao_01710592-b05a-4278-9f9c-59f6d93190bf.csv
2020;2020-11-24;194.62;retencoesLiquidacao_01711739-b27a-4682-ab9f-f00c9ab208b0.csv
2020;2020-11-24;145.96;retencoesLiquidacao_01711739-b27a-4682-ab9f-f00c9ab208b0.csv
2020;2020-07-20;12.69;retencoesLiquidacao_01886c84-1589-49de-906e-2ec0accdea8e.csv
2020;2020-07-01;2307.96;retencoesLiquidacao_01b36bdf-3d20-4a96-a01d-22e9372f6d64.csv
2020;2020-09-01;12898.07;retencoesLiquidacao_01b76fd1-86de-42a5-9ab6-bc1ce4bc1747.csv
2020;2020-08-11;5.7;retencoesLiquidacao_01bd2339-58fc-4034-969d-1fb10b0d8ed6.csv
2020;2020-08-11;11.4;retencoesLiquidacao_01bd2339-58fc-4034-969d-1fb10b0d8ed6.csv
2020;2020-06-25;48.49;retencoesLiquidacao_01c39bd0-f638-4c25-8e4a-8efd20893006.csv
2020;2020-06-25;36.37;retencoesLiquidacao_01c39bd0-f638-4c25-8e4a-8efd20893006.csv
2020;2020-07-01;7.35;retencoesLiquidacao_01c63f57-1774-48d0-a2c1-10e6924ecfcb.csv
2020;2020-05-29;87.7;retencoesLiquidacao_01e68b6c-e517-4861-b8d0-9d1ad7baf652.csv
2020;2020-12-21;199.66;retencoesLiquidacao_01e7673f-2d2f-43b2-ada8-6f051dab7d79.csv
2020;2020-12-30;3279.99;retencoesLiquidacao_01f02a71-750d-4c86-992f-b0026aaae093.csv
2020;2020-06-30;258.31;retencoesLiquidacao_01f95665-324e-4394-a74c-b1038b8eaca0.csv
2020;2020-06-30;107.63;retencoesLiquidacao_01f95665-324e-4394-a74c-b1038b8eaca0.csv
2020;2020-06-30;64.58;retencoesLiquidacao_01f95665-324e-4394-a74c-b1038b8eaca0.csv
2020;2020-12-30;880.01;retencoesLiquidacao_01faaecb-eafc-40b8-9fc1-931b58cbf57d.csv
2020;2020-07-31;1026.01;retencoesLiquidacao_02189a0c-962f-486a-ba14-872233f2cedd.csv
2020;2020-06-30;95.46;retencoesLiquidacao_0219f7db-b864-49fb-88e3-6bbb67bb5153.csv
2020;2020-06-30;159.1;retencoesLiquidacao_0219f7db-b864-49fb-88e3-6bbb67bb5153.csv
2020;2020-06-30;381.82;retencoesLiquidacao_0219f7db-b864-49fb-88e3-6bbb67bb5153.csv
2020;2020-10-29;85.88;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;4607.51;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;4065.32;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;601.28;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;6118.49;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;2001.67;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;659.18;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;5456.38;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;1162.52;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;170;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;6;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-29;3518.3;retencoesLiquidacao_02235929-1ed1-4e9d-a702-e85facf8ea0a.csv
2020;2020-10-30;1151.78;retencoesLiquidacao_02376785-1f6a-4fa0-b1c8-88ea82f5d387.csv
2020;2020-06-25;14.17;retencoesLiquidacao_023b2a83-d034-4661-8575-3bd2a0ab5d72.csv
2020;2020-06-25;10.63;retencoesLiquidacao_023b2a83-d034-4661-8575-3bd2a0ab5d72.csv
2020;2020-09-01;5.87;retencoesLiquidacao_023b465a-4b6f-4874-9693-75ac4a17ee44.csv
2020;2020-01-30;50.34;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;24.7;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;5123.21;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;2134.68;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;56.5;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;264.38;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;5;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;3061.41;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;2039.07;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;910.01;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;1280.81;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;1605.34;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;342.04;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-01-30;54.6;retencoesLiquidacao_023da839-d300-454e-a3cb-502811ca0c0d.csv
2020;2020-09-30;567.52;retencoesLiquidacao_023dcefd-0f0c-4cc4-b19b-21f51169f7b7.csv
2020;2020-10-07;78.76;retencoesLiquidacao_02416f72-b47f-4bab-844a-bf855b664104.csv
2020;2020-10-07;26.49;retencoesLiquidacao_02416f72-b47f-4bab-844a-bf855b664104.csv
2020;2020-10-07;11.04;retencoesLiquidacao_02416f72-b47f-4bab-844a-bf855b664104.csv
2020;2020-10-07;6.62;retencoesLiquidacao_02416f72-b47f-4bab-844a-bf855b664104.csv
2020;2020-10-01;0.28;retencoesLiquidacao_0257e129-808a-4dce-913b-30ba7a4b0186.csv
2020;2020-10-01;1.12;retencoesLiquidacao_0257e129-808a-4dce-913b-30ba7a4b0186.csv
2020;2020-10-01;0.47;retencoesLiquidacao_0257e129-808a-4dce-913b-30ba7a4b0186.csv
2020;2020-07-31;458.14;retencoesLiquidacao_025fae3f-1756-4eb4-8da9-767e35a016de.csv
2020;2020-10-07;9.2;retencoesLiquidacao_026a9db2-0002-4809-83c5-697e100776c6.csv
2020;2020-10-07;3.84;retencoesLiquidacao_026a9db2-0002-4809-83c5-697e100776c6.csv
2020;2020-10-07;2.3;retencoesLiquidacao_026a9db2-0002-4809-83c5-697e100776c6.csv
2020;2020-10-21;376.6;retencoesLiquidacao_026dc8d3-842e-4f10-b475-e29fd22a5bb4.csv
2020;2020-10-21;282.45;retencoesLiquidacao_026dc8d3-842e-4f10-b475-e29fd22a5bb4.csv
2020;2020-09-29;71.35;retencoesLiquidacao_02722ee9-5eb1-465b-afe1-1b87fa312645.csv
2020;2020-03-09;989.17;retencoesLiquidacao_027b0a33-f2d0-4feb-a055-19c27d4c7779.csv
2020;2020-10-26;377.45;retencoesLiquidacao_028720bf-c473-4e64-b92a-9f3711eac008.csv
2020;2020-02-28;57.39;retencoesLiquidacao_029ec473-41e7-437e-9d19-a0ed56cdde09.csv
2020;2020-12-30;4.42;retencoesLiquidacao_02ad745f-c04b-48a0-a865-28645723ca67.csv
2020;2020-12-03;2102.26;retencoesLiquidacao_02ca52cb-cc03-4a2d-9c70-b27307942ffe.csv
2020;2020-02-10;10.22;retencoesLiquidacao_02cbfc69-0a9f-4d7c-83de-969b70c623de.csv
2020;2020-11-03;28.46;retencoesLiquidacao_02d337ef-12d6-4862-b541-a1783eb303c4.csv
2020;2020-11-03;75.89;retencoesLiquidacao_02d337ef-12d6-4862-b541-a1783eb303c4.csv
2020;2020-04-30;146.87;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-04-30;898.32;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-04-30;666.97;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-04-30;5;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-04-30;2551.12;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-04-30;545.73;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-04-30;3034.06;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-04-30;3040.73;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-04-30;454.03;retencoesLiquidacao_02fbf927-3475-403f-b580-3be9d506e3ad.csv
2020;2020-05-21;51.98;retencoesLiquidacao_03008a7b-e61a-4f76-89ab-5c901d55994b.csv
2020;2020-11-25;181.5;retencoesLiquidacao_0316d7d7-f15c-4029-a955-bcf20a4c4ad0.csv
2020;2020-11-25;136.13;retencoesLiquidacao_0316d7d7-f15c-4029-a955-bcf20a4c4ad0.csv
2020;2020-09-30;101.9;retencoesLiquidacao_031ab759-8175-477b-83a1-073e53805b76.csv
2020;2020-09-30;42.46;retencoesLiquidacao_031ab759-8175-477b-83a1-073e53805b76.csv
2020;2020-09-30;25.47;retencoesLiquidacao_031ab759-8175-477b-83a1-073e53805b76.csv
2020;2020-07-02;3.71;retencoesLiquidacao_031ae535-144d-4e51-9f90-4f59637d876d.csv
2020;2020-07-02;1.55;retencoesLiquidacao_031ae535-144d-4e51-9f90-4f59637d876d.csv
2020;2020-07-02;0.93;retencoesLiquidacao_031ae535-144d-4e51-9f90-4f59637d876d.csv
2020;2020-12-30;238.53;retencoesLiquidacao_032377e5-5b95-452b-ad43-3f708d294bcf.csv
2020;2020-12-30;99.39;retencoesLiquidacao_032377e5-5b95-452b-ad43-3f708d294bcf.csv
2020;2020-12-30;59.63;retencoesLiquidacao_032377e5-5b95-452b-ad43-3f708d294bcf.csv
2020;2020-12-30;178.9;retencoesLiquidacao_032377e5-5b95-452b-ad43-3f708d294bcf.csv
2020;2020-12-30;74.54;retencoesLiquidacao_032377e5-5b95-452b-ad43-3f708d294bcf.csv
2020;2020-12-30;44.72;retencoesLiquidacao_032377e5-5b95-452b-ad43-3f708d294bcf.csv
2020;2020-07-31;3531.48;retencoesLiquidacao_032cd359-b0ea-4b78-9aa5-e136c0f5e0bd.csv
2020;2020-07-31;1471.45;retencoesLiquidacao_032cd359-b0ea-4b78-9aa5-e136c0f5e0bd.csv
2020;2020-07-31;882.87;retencoesLiquidacao_032cd359-b0ea-4b78-9aa5-e136c0f5e0bd.csv
2020;2020-07-31;268.07;retencoesLiquidacao_0332d4ae-02e3-4066-a414-82ad12762ff8.csv
2020;2020-07-31;111.69;retencoesLiquidacao_0332d4ae-02e3-4066-a414-82ad12762ff8.csv
2020;2020-07-31;67.02;retencoesLiquidacao_0332d4ae-02e3-4066-a414-82ad12762ff8.csv
2020;2020-07-08;6.13;retencoesLiquidacao_03383639-f708-4fab-8a25-c26086493f36.csv
2020;2020-05-28;1564.25;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;90.31;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;1531.65;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;255.77;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;207.5;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;6114.36;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;5;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;6057.25;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;627.53;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;23.47;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;30;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;2695.22;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;4492.03;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;10780.88;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;14562.88;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;3266.5;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-05-28;1765.13;retencoesLiquidacao_034253f7-1d7f-4d27-9a32-d590b3b7e35c.csv
2020;2020-08-11;980.48;retencoesLiquidacao_0358deea-687f-4373-9eab-0ba8f122acce.csv
2020;2020-07-21;148.44;retencoesLiquidacao_036d156f-c86d-4d0a-9af1-58d9b4feaf5f.csv
2020;2020-11-25;427.57;retencoesLiquidacao_0375c873-a0cb-4690-8fe2-ba57495e5c0c.csv
2020;2020-08-31;101.9;retencoesLiquidacao_03853428-5382-4914-8528-3b7459a2e459.csv
2020;2020-08-31;42.46;retencoesLiquidacao_03853428-5382-4914-8528-3b7459a2e459.csv
2020;2020-08-31;25.47;retencoesLiquidacao_03853428-5382-4914-8528-3b7459a2e459.csv
2020;2020-11-30;121.43;retencoesLiquidacao_0385fa6b-12f9-4c97-842e-06fc62dd1436.csv
2020;2020-03-30;1186;retencoesLiquidacao_0386ba6f-5a93-4032-8710-e0d602e46ea7.csv
2020;2020-10-27;2.74;retencoesLiquidacao_038d51f8-5e34-4b7f-9945-d5dd0daa55bf.csv
2020;2020-10-27;4.56;retencoesLiquidacao_038d51f8-5e34-4b7f-9945-d5dd0daa55bf.csv
2020;2020-10-27;10.94;retencoesLiquidacao_038d51f8-5e34-4b7f-9945-d5dd0daa55bf.csv
2020;2020-11-30;3539.74;retencoesLiquidacao_0395a00b-b441-487a-b9c2-6aedccf88a76.csv
2020;2020-10-09;5.31;retencoesLiquidacao_039ba769-a8fc-4614-be7e-d129b8309443.csv
2020;2020-10-09;2.21;retencoesLiquidacao_039ba769-a8fc-4614-be7e-d129b8309443.csv
2020;2020-10-09;1.33;retencoesLiquidacao_039ba769-a8fc-4614-be7e-d129b8309443.csv
2020;2020-09-29;55.23;retencoesLiquidacao_03a1da80-17b9-4f29-86fd-7a904e8b3550.csv
2020;2020-09-29;41.42;retencoesLiquidacao_03a1da80-17b9-4f29-86fd-7a904e8b3550.csv
