anoRetencao;dataRetencao;valorRetencao;origem_arquivo
2020;2020-09-29;2887.28;retencoesPagamento_035b7db2-d765-4c83-a773-8a39a4be3c1c.csv
2020;2020-09-29;34.04;retencoesPagamento_035b7db2-d765-4c83-a773-8a39a4be3c1c.csv
2020;2020-09-29;243.1;retencoesPagamento_035b7db2-d765-4c83-a773-8a39a4be3c1c.csv
2020;2020-10-01;95.96;retencoesPagamento_03602869-42a7-4edc-9f30-413c973bf542.csv
2020;2020-10-01;39.98;retencoesPagamento_03602869-42a7-4edc-9f30-413c973bf542.csv
2020;2020-10-01;23.99;retencoesPagamento_03602869-42a7-4edc-9f30-413c973bf542.csv
2020;2020-08-28;215;retencoesPagamento_0361f783-b89b-42a5-af2f-42fa45507458.csv
2020;2020-08-28;161.25;retencoesPagamento_0361f783-b89b-42a5-af2f-42fa45507458.csv
2020;2020-12-17;2.35;retencoesPagamento_037a05d3-8ce7-4e47-9db8-5209bdc1c5a5.csv
2020;2020-12-17;1.76;retencoesPagamento_037a05d3-8ce7-4e47-9db8-5209bdc1c5a5.csv
2020;2020-10-30;38.77;retencoesPagamento_037ffaa4-c840-4ef6-8c6c-aa7e0080c0ee.csv
2020;2020-10-30;193.85;retencoesPagamento_037ffaa4-c840-4ef6-8c6c-aa7e0080c0ee.csv
2020;2020-03-30;1558.97;retencoesPagamento_038f74e8-c5e8-45d9-b415-22b466402484.csv
2020;2020-03-30;596.8;retencoesPagamento_038f74e8-c5e8-45d9-b415-22b466402484.csv
2020;2020-03-30;1498.03;retencoesPagamento_038f74e8-c5e8-45d9-b415-22b466402484.csv
2020;2020-08-31;459.8;retencoesPagamento_0399f2e9-1380-462c-bb72-b95de5e482ae.csv
2020;2020-08-31;203.23;retencoesPagamento_0399f2e9-1380-462c-bb72-b95de5e482ae.csv
2020;2020-07-31;18.25;retencoesPagamento_03a0ca8d-a71b-4229-ab36-14e2fe8c66af.csv
2020;2020-07-31;13.68;retencoesPagamento_03a0ca8d-a71b-4229-ab36-14e2fe8c66af.csv
2020;2020-10-15;323.19;retencoesPagamento_03af9c71-7eb2-45d4-9783-2fe61216bfbc.csv
2020;2020-12-22;423.5;retencoesPagamento_03bf3dab-bb98-4ec1-92db-1686cfda82b9.csv
2020;2020-12-22;317.63;retencoesPagamento_03bf3dab-bb98-4ec1-92db-1686cfda82b9.csv
2020;2020-11-24;32.7;retencoesPagamento_03c82f58-3f7e-439d-84ed-23612a0941a0.csv
