anoRetencao;dataRetencao;valorRetido;origem_arquivo
2019;2019-11-25;217.5;retencoesLiquidacao_489de348-09ac-42a0-bb61-bc39aab35d30.csv
2019;2019-11-25;1308.22;retencoesLiquidacao_489de348-09ac-42a0-bb61-bc39aab35d30.csv
2019;2019-11-25;249.29;retencoesLiquidacao_489de348-09ac-42a0-bb61-bc39aab35d30.csv
2019;2019-11-25;882.45;retencoesLiquidacao_489de348-09ac-42a0-bb61-bc39aab35d30.csv
2019;2019-11-25;367.69;retencoesLiquidacao_489de348-09ac-42a0-bb61-bc39aab35d30.csv
2019;2019-11-25;4982.27;retencoesLiquidacao_489de348-09ac-42a0-bb61-bc39aab35d30.csv
2019;2019-12-05;111.34;retencoesLiquidacao_489e16b4-b9d4-4bd7-a63d-a99404d906a2.csv
2019;2019-05-31;3.09;retencoesLiquidacao_48a58511-e7b0-4337-85a8-900fdc4ca048.csv
2019;2019-05-31;12.38;retencoesLiquidacao_48a58511-e7b0-4337-85a8-900fdc4ca048.csv
2019;2019-05-31;5.16;retencoesLiquidacao_48a58511-e7b0-4337-85a8-900fdc4ca048.csv
2019;2019-05-31;6.88;retencoesLiquidacao_48a58511-e7b0-4337-85a8-900fdc4ca048.csv
2019;2019-05-31;16.49;retencoesLiquidacao_48a58511-e7b0-4337-85a8-900fdc4ca048.csv
2019;2019-05-31;4.13;retencoesLiquidacao_48a58511-e7b0-4337-85a8-900fdc4ca048.csv
2019;2019-08-30;127.21;retencoesLiquidacao_48a7a1b8-9fcd-43e4-8d60-2dcdbd9d029a.csv
2019;2019-08-30;508.84;retencoesLiquidacao_48a7a1b8-9fcd-43e4-8d60-2dcdbd9d029a.csv
2019;2019-08-30;212.02;retencoesLiquidacao_48a7a1b8-9fcd-43e4-8d60-2dcdbd9d029a.csv
2019;2019-07-30;28.4;retencoesLiquidacao_48aeff4d-c1a9-4acb-ac2a-326e6b9bfadb.csv
2019;2019-07-30;21.3;retencoesLiquidacao_48aeff4d-c1a9-4acb-ac2a-326e6b9bfadb.csv
2019;2019-12-19;1192.3;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;1149.44;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;1915.73;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;4597.75;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;732.2;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;266.01;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;174.8;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;317.07;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;3562.46;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;4671.68;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;207.63;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-12-19;127.24;retencoesLiquidacao_48bdda9a-5ce6-4639-913c-6aa6c8489800.csv
2019;2019-01-28;1165.25;retencoesLiquidacao_48c50f04-b8eb-4ec0-a521-70185ccb81a3.csv
2019;2019-01-28;95.1;retencoesLiquidacao_48c50f04-b8eb-4ec0-a521-70185ccb81a3.csv
2019;2019-01-28;846.34;retencoesLiquidacao_48c50f04-b8eb-4ec0-a521-70185ccb81a3.csv
2019;2019-01-28;241.92;retencoesLiquidacao_48c50f04-b8eb-4ec0-a521-70185ccb81a3.csv
2019;2019-01-28;199.03;retencoesLiquidacao_48c50f04-b8eb-4ec0-a521-70185ccb81a3.csv
2019;2019-01-28;331.71;retencoesLiquidacao_48c50f04-b8eb-4ec0-a521-70185ccb81a3.csv
2019;2019-01-28;796.11;retencoesLiquidacao_48c50f04-b8eb-4ec0-a521-70185ccb81a3.csv
2019;2019-01-28;1378.02;retencoesLiquidacao_48c50f04-b8eb-4ec0-a521-70185ccb81a3.csv
2019;2019-08-01;89.14;retencoesLiquidacao_48cc9721-bbec-494d-8da0-55ff4c825ce6.csv
2019;2019-08-01;37.15;retencoesLiquidacao_48cc9721-bbec-494d-8da0-55ff4c825ce6.csv
2019;2019-08-01;22.29;retencoesLiquidacao_48cc9721-bbec-494d-8da0-55ff4c825ce6.csv
2019;2019-08-28;121.67;retencoesLiquidacao_48d541dd-11db-44dc-ba13-b4fabe2e4634.csv
2019;2019-08-28;162.23;retencoesLiquidacao_48d541dd-11db-44dc-ba13-b4fabe2e4634.csv
2019;2019-09-18;9.02;retencoesLiquidacao_48e778d2-48e3-4b86-911a-e0ff629bda58.csv
2019;2019-09-18;3.76;retencoesLiquidacao_48e778d2-48e3-4b86-911a-e0ff629bda58.csv
2019;2019-09-18;2.25;retencoesLiquidacao_48e778d2-48e3-4b86-911a-e0ff629bda58.csv
2019;2019-05-31;839.81;retencoesLiquidacao_48ed3687-1a10-4eeb-95aa-a8b5bc67e232.csv
2019;2019-08-30;1033.5;retencoesLiquidacao_48ed658c-2803-4f42-8aef-80d7a7da5cf7.csv
2019;2019-03-01;3.32;retencoesLiquidacao_48ed818c-5e58-4a19-8716-64e351a45833.csv
2019;2019-03-01;1.39;retencoesLiquidacao_48ed818c-5e58-4a19-8716-64e351a45833.csv
2019;2019-03-01;0.83;retencoesLiquidacao_48ed818c-5e58-4a19-8716-64e351a45833.csv
2019;2019-01-15;411.74;retencoesLiquidacao_490bd654-91bd-4993-9385-a50d309ef2b5.csv
2019;2019-01-09;45.32;retencoesLiquidacao_490bd654-91bd-4993-9385-a50d309ef2b5.csv
2019;2019-01-09;18.88;retencoesLiquidacao_490bd654-91bd-4993-9385-a50d309ef2b5.csv
2019;2019-01-09;11.33;retencoesLiquidacao_490bd654-91bd-4993-9385-a50d309ef2b5.csv
2019;2019-02-11;116.24;retencoesLiquidacao_49146d73-5044-488c-8b24-382342bddbad.csv
2019;2019-02-11;48.44;retencoesLiquidacao_49146d73-5044-488c-8b24-382342bddbad.csv
2019;2019-02-11;29.06;retencoesLiquidacao_49146d73-5044-488c-8b24-382342bddbad.csv
2019;2019-01-31;65.74;retencoesLiquidacao_4914b0d4-d343-47f7-a380-489051d44adb.csv
2019;2019-01-31;27.4;retencoesLiquidacao_4914b0d4-d343-47f7-a380-489051d44adb.csv
2019;2019-01-31;16.44;retencoesLiquidacao_4914b0d4-d343-47f7-a380-489051d44adb.csv
2019;2019-07-11;40.32;retencoesLiquidacao_4923b1b9-247b-4625-b951-95e736a2adbd.csv
2019;2019-07-11;20.16;retencoesLiquidacao_4923b1b9-247b-4625-b951-95e736a2adbd.csv
2019;2019-01-31;268.05;retencoesLiquidacao_49317849-b2c3-4df3-af8a-de44b2f18c95.csv
2019;2019-01-31;201.04;retencoesLiquidacao_49317849-b2c3-4df3-af8a-de44b2f18c95.csv
2019;2019-06-28;202.8;retencoesLiquidacao_4931b71b-6056-451a-828a-8af63eda44af.csv
2019;2019-03-18;1249.93;retencoesLiquidacao_49339ee8-287a-415f-bb2f-5c4ca9eeff80.csv
2019;2019-06-13;2.23;retencoesLiquidacao_49395db7-ef4d-42dc-8139-b18823da425c.csv
2019;2019-07-17;1.7;retencoesLiquidacao_493ed434-33ab-4c97-9fd1-d84e27252121.csv
2019;2019-07-17;2.83;retencoesLiquidacao_493ed434-33ab-4c97-9fd1-d84e27252121.csv
2019;2019-07-17;6.79;retencoesLiquidacao_493ed434-33ab-4c97-9fd1-d84e27252121.csv
2019;2019-06-04;1059.19;retencoesLiquidacao_494095de-fa63-4da1-aab3-59d9989c3d26.csv
2019;2019-01-31;314.23;retencoesLiquidacao_495ce53d-aeb0-4816-a765-c6b4dd1cfc06.csv
2019;2019-01-02;518.04;retencoesLiquidacao_495ce53d-aeb0-4816-a765-c6b4dd1cfc06.csv
2019;2019-12-31;38205.46;retencoesLiquidacao_49ab77db-b826-4977-9d58-ab85208ddcaa.csv
2019;2019-12-31;7641.09;retencoesLiquidacao_49ab77db-b826-4977-9d58-ab85208ddcaa.csv
2019;2019-12-02;7.67;retencoesLiquidacao_49cefd71-4d46-4943-bf3c-be2164d13384.csv
2019;2019-11-01;319.42;retencoesLiquidacao_49d15c32-5679-4d04-93f2-9a54756800cc.csv
2019;2019-11-01;133.09;retencoesLiquidacao_49d15c32-5679-4d04-93f2-9a54756800cc.csv
2019;2019-11-01;79.86;retencoesLiquidacao_49d15c32-5679-4d04-93f2-9a54756800cc.csv
2019;2019-03-01;99.93;retencoesLiquidacao_49f7046f-3aa3-43b2-ba5d-c29f6b4613ef.csv
2019;2019-03-01;74.95;retencoesLiquidacao_49f7046f-3aa3-43b2-ba5d-c29f6b4613ef.csv
2019;2019-03-18;143.64;retencoesLiquidacao_4a032974-ae04-474b-add6-0f23c167c557.csv
2019;2019-03-18;59.85;retencoesLiquidacao_4a032974-ae04-474b-add6-0f23c167c557.csv
2019;2019-03-18;35.91;retencoesLiquidacao_4a032974-ae04-474b-add6-0f23c167c557.csv
2019;2019-03-29;204.16;retencoesLiquidacao_4a2f3338-166d-4f1a-802d-f1bc302f343e.csv
2019;2019-11-29;209.01;retencoesLiquidacao_4a3f9296-3a3e-4965-b1c8-7f96e272b404.csv
2019;2019-11-29;87.08;retencoesLiquidacao_4a3f9296-3a3e-4965-b1c8-7f96e272b404.csv
2019;2019-11-29;52.25;retencoesLiquidacao_4a3f9296-3a3e-4965-b1c8-7f96e272b404.csv
2019;2019-12-31;548.9;retencoesLiquidacao_4a42aa3f-ae11-4752-acb7-671615b3dfa3.csv
2019;2019-12-31;363.12;retencoesLiquidacao_4a42aa3f-ae11-4752-acb7-671615b3dfa3.csv
2019;2019-10-23;5.46;retencoesLiquidacao_4a44def0-85c0-4443-b3fe-55d5546c1a58.csv
2019;2019-10-23;2.28;retencoesLiquidacao_4a44def0-85c0-4443-b3fe-55d5546c1a58.csv
2019;2019-10-23;1.37;retencoesLiquidacao_4a44def0-85c0-4443-b3fe-55d5546c1a58.csv
2019;2019-10-23;4.1;retencoesLiquidacao_4a44def0-85c0-4443-b3fe-55d5546c1a58.csv
2019;2019-10-23;1.71;retencoesLiquidacao_4a44def0-85c0-4443-b3fe-55d5546c1a58.csv
2019;2019-10-23;1.02;retencoesLiquidacao_4a44def0-85c0-4443-b3fe-55d5546c1a58.csv
2019;2019-10-23;15.17;retencoesLiquidacao_4a45a0a0-63f2-416c-bdb2-3f3808ff18d9.csv
2019;2019-01-10;16.9;retencoesLiquidacao_4a472828-8f10-48f4-8280-8ab8a88780dd.csv
2019;2019-09-13;24.92;retencoesLiquidacao_4a6bf11b-05de-4693-bb68-3193d784b925.csv
2019;2019-08-29;5.58;retencoesLiquidacao_4a6cd69b-b2f7-4a52-a737-dbf9f1d81208.csv
2019;2019-11-29;200.16;retencoesLiquidacao_4a79309f-d5b8-4b80-9f55-b9313d2a8746.csv
2019;2019-11-29;83.4;retencoesLiquidacao_4a79309f-d5b8-4b80-9f55-b9313d2a8746.csv
2019;2019-11-29;50.04;retencoesLiquidacao_4a79309f-d5b8-4b80-9f55-b9313d2a8746.csv
2019;2019-01-31;7;retencoesLiquidacao_4a9434f0-ad7e-49e9-872b-3200ef4823ab.csv
2019;2019-01-31;5.25;retencoesLiquidacao_4a9434f0-ad7e-49e9-872b-3200ef4823ab.csv
2019;2019-10-01;10.91;retencoesLiquidacao_4a9491a0-72e9-46a2-9091-644caaaaeaee.csv
2019;2019-08-20;71.01;retencoesLiquidacao_4aa983ed-a120-4691-8256-2cb4ede731a9.csv
2019;2019-08-20;29.59;retencoesLiquidacao_4aa983ed-a120-4691-8256-2cb4ede731a9.csv
2019;2019-08-20;17.75;retencoesLiquidacao_4aa983ed-a120-4691-8256-2cb4ede731a9.csv
2019;2019-02-26;40;retencoesLiquidacao_4ad91ce0-b7a7-4414-8cd2-7d1d25e77cf7.csv
2019;2019-05-22;18.99;retencoesLiquidacao_4ae76fb9-7234-4a73-ab0e-f1e6a06590c5.csv
2019;2019-10-24;1643.63;retencoesLiquidacao_4aef5a8c-8d13-4d3e-9e6b-45d89831985a.csv
2019;2019-10-24;1232.72;retencoesLiquidacao_4aef5a8c-8d13-4d3e-9e6b-45d89831985a.csv
2019;2019-05-02;1056.49;retencoesLiquidacao_4af510d5-32e5-4ea0-be60-7734bc992e5e.csv
2019;2019-05-02;1408.65;retencoesLiquidacao_4af510d5-32e5-4ea0-be60-7734bc992e5e.csv
2019;2019-03-29;102.64;retencoesLiquidacao_4b028a7a-8dd7-4012-99b5-6928120e3dee.csv
2019;2019-03-29;136.85;retencoesLiquidacao_4b028a7a-8dd7-4012-99b5-6928120e3dee.csv
2019;2019-05-29;73.13;retencoesLiquidacao_4b16eb91-5a8a-44d2-8fdf-aa798dbca023.csv
2019;2019-05-29;54.84;retencoesLiquidacao_4b16eb91-5a8a-44d2-8fdf-aa798dbca023.csv
2019;2019-09-23;36.6;retencoesLiquidacao_4b205fa1-e4a9-4c06-bcda-c457e86a2592.csv
2019;2019-09-23;27.45;retencoesLiquidacao_4b205fa1-e4a9-4c06-bcda-c457e86a2592.csv
2019;2019-05-28;12350.98;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;58651.33;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;79337.77;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;2244.5;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;98811.36;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;9146.15;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;146506.97;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;2483.14;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;6258.08;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;35531.15;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-05-28;13995.35;retencoesLiquidacao_4b370599-a13f-46d5-9d79-cdf857e196ad.csv
2019;2019-12-30;3.26;retencoesLiquidacao_4b41ceda-b74f-480c-901c-d9e6d9a865c3.csv
2019;2019-12-30;4.35;retencoesLiquidacao_4b41ceda-b74f-480c-901c-d9e6d9a865c3.csv
2019;2019-04-22;38.77;retencoesLiquidacao_4b495733-6b15-45e9-926b-217764ae1aea.csv
2019;2019-04-22;51.69;retencoesLiquidacao_4b495733-6b15-45e9-926b-217764ae1aea.csv
2019;2019-09-12;3.28;retencoesLiquidacao_4b50b878-4b48-441b-b845-f93f939e4ce2.csv
2019;2019-06-28;44.7;retencoesLiquidacao_4b57b5a7-1cc6-43da-8ec6-503868a66e37.csv
2019;2019-12-03;26.84;retencoesLiquidacao_4b66f8d7-6b79-4305-be62-21224a879792.csv
2019;2019-09-12;33.3;retencoesLiquidacao_4b6e7c62-09ce-45f8-bbd0-5d57cc6e44ba.csv
2019;2019-05-07;1.92;retencoesLiquidacao_4b6f8248-4f7d-49a7-a3fc-a794d6d7a0e2.csv
2019;2019-05-07;0.8;retencoesLiquidacao_4b6f8248-4f7d-49a7-a3fc-a794d6d7a0e2.csv
2019;2019-05-07;0.48;retencoesLiquidacao_4b6f8248-4f7d-49a7-a3fc-a794d6d7a0e2.csv
2019;2019-09-04;8.58;retencoesLiquidacao_4b782907-4998-41ec-956a-b086c7dabea9.csv
2019;2019-12-30;45.89;retencoesLiquidacao_4b806cb1-1b55-4103-b367-f6d700e6bc65.csv
2019;2019-12-30;550.61;retencoesLiquidacao_4b806cb1-1b55-4103-b367-f6d700e6bc65.csv
2019;2019-12-30;229.42;retencoesLiquidacao_4b806cb1-1b55-4103-b367-f6d700e6bc65.csv
2019;2019-12-30;137.65;retencoesLiquidacao_4b806cb1-1b55-4103-b367-f6d700e6bc65.csv
2019;2019-12-30;110.12;retencoesLiquidacao_4b806cb1-1b55-4103-b367-f6d700e6bc65.csv
2019;2019-12-30;27.53;retencoesLiquidacao_4b806cb1-1b55-4103-b367-f6d700e6bc65.csv
2019;2019-01-21;38.8;retencoesLiquidacao_4bad18c7-903f-4a1b-b78b-faa637910eff.csv
2019;2019-01-21;29.1;retencoesLiquidacao_4bad18c7-903f-4a1b-b78b-faa637910eff.csv
2019;2019-03-28;1086.5;retencoesLiquidacao_4bda5d62-eb50-4955-b35d-8e28e08b387a.csv
2019;2019-10-31;314.65;retencoesLiquidacao_4bdb8cd1-aa31-44d2-9caf-36b4b451f7e4.csv
2019;2019-10-31;131.11;retencoesLiquidacao_4bdb8cd1-aa31-44d2-9caf-36b4b451f7e4.csv
2019;2019-10-31;78.66;retencoesLiquidacao_4bdb8cd1-aa31-44d2-9caf-36b4b451f7e4.csv
2019;2019-07-09;305.5;retencoesLiquidacao_4beee674-9f44-46c0-af06-3f425d6b24e2.csv
2019;2019-07-09;127.29;retencoesLiquidacao_4beee674-9f44-46c0-af06-3f425d6b24e2.csv
2019;2019-07-09;76.37;retencoesLiquidacao_4beee674-9f44-46c0-af06-3f425d6b24e2.csv
2019;2019-12-19;561.73;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;15359.35;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;7680.88;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;5099.26;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;124.5;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;8237.38;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;2035.33;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;9717.23;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;639.6;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;2634.77;retencoesLiquidacao_4c2c880d-f6c8-49ef-b228-9a6d6be36a6b.csv
2019;2019-12-19;683.63;retencoesLiquidacao_4c2e4289-4807-4042-bb5c-ef562deff6bc.csv
2019;2019-12-19;121.6;retencoesLiquidacao_4c2e4289-4807-4042-bb5c-ef562deff6bc.csv
2019;2019-12-19;98;retencoesLiquidacao_4c2e4289-4807-4042-bb5c-ef562deff6bc.csv
2019;2019-12-19;10.41;retencoesLiquidacao_4c2e4289-4807-4042-bb5c-ef562deff6bc.csv
2019;2019-12-19;3121.81;retencoesLiquidacao_4c2e4289-4807-4042-bb5c-ef562deff6bc.csv
2019;2019-12-19;2236.37;retencoesLiquidacao_4c2e4289-4807-4042-bb5c-ef562deff6bc.csv
2019;2019-12-19;251.25;retencoesLiquidacao_4c2e4289-4807-4042-bb5c-ef562deff6bc.csv
2019;2019-12-19;2562.81;retencoesLiquidacao_4c2e4289-4807-4042-bb5c-ef562deff6bc.csv
2019;2019-07-31;38.38;retencoesLiquidacao_4c30a5e8-bdd1-4409-9399-7d19c2cfee3f.csv
2019;2019-07-31;51.18;retencoesLiquidacao_4c30a5e8-bdd1-4409-9399-7d19c2cfee3f.csv
2019;2019-05-31;445.28;retencoesLiquidacao_4c567878-94c1-44db-a7a3-e5d2ed7080f9.csv
2019;2019-05-31;333.96;retencoesLiquidacao_4c567878-94c1-44db-a7a3-e5d2ed7080f9.csv
2019;2019-11-25;1182.68;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;3425.37;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;74.22;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;506.14;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;273.77;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;1657.83;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;705;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;1174.99;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;2819.98;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-11-25;187.21;retencoesLiquidacao_4c591d24-6634-468e-b3e5-f6d51650d812.csv
2019;2019-10-01;3520.88;retencoesLiquidacao_4c7dc9d4-2ce2-4630-b610-405fa149b226.csv
2019;2019-05-13;12.73;retencoesLiquidacao_4c9038b9-1c47-4827-9224-2da8e2eb9313.csv
2019;2019-05-13;2.55;retencoesLiquidacao_4c9038b9-1c47-4827-9224-2da8e2eb9313.csv
2019;2019-02-22;2759.08;retencoesLiquidacao_4c9401ef-1f8e-4fe0-8df1-c9453d52e1bd.csv
2019;2019-02-22;1454.97;retencoesLiquidacao_4c9401ef-1f8e-4fe0-8df1-c9453d52e1bd.csv
2019;2019-05-17;4.03;retencoesLiquidacao_4c9aa445-5811-4ad2-83b1-56910d895d85.csv
2019;2019-05-17;1.68;retencoesLiquidacao_4c9aa445-5811-4ad2-83b1-56910d895d85.csv
2019;2019-05-17;1.01;retencoesLiquidacao_4c9aa445-5811-4ad2-83b1-56910d895d85.csv
2019;2019-04-01;88.16;retencoesLiquidacao_4ca4851e-2b4f-4584-a2bd-2c70b071eac8.csv
2019;2019-04-01;117.55;retencoesLiquidacao_4ca4851e-2b4f-4584-a2bd-2c70b071eac8.csv
2019;2019-09-05;14.71;retencoesLiquidacao_4ca4d12a-5950-47b6-a835-5b4a63185890.csv
2019;2019-06-19;32.92;retencoesLiquidacao_4cb25893-d149-48b3-82db-e14f051e8a54.csv
2019;2019-06-19;54.87;retencoesLiquidacao_4cb25893-d149-48b3-82db-e14f051e8a54.csv
2019;2019-06-19;131.69;retencoesLiquidacao_4cb25893-d149-48b3-82db-e14f051e8a54.csv
2019;2019-06-19;34.19;retencoesLiquidacao_4cb25893-d149-48b3-82db-e14f051e8a54.csv
2019;2019-06-19;41.66;retencoesLiquidacao_4cb25893-d149-48b3-82db-e14f051e8a54.csv
2019;2019-09-26;3315.99;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;3922.67;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;5426.93;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;45;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;160.48;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;557.44;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;24236.4;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;29703.6;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;9414.41;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;4990.51;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;3549.83;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;2353.6;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;7621.99;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-09-26;1162.68;retencoesLiquidacao_4cc50abd-5a49-49ce-b798-b8fc5147b5da.csv
2019;2019-03-01;163.55;retencoesLiquidacao_4ce122d4-6f62-4846-97b8-48caffc1c94c.csv
2019;2019-03-01;392.5;retencoesLiquidacao_4ce122d4-6f62-4846-97b8-48caffc1c94c.csv
2019;2019-03-01;98.13;retencoesLiquidacao_4ce122d4-6f62-4846-97b8-48caffc1c94c.csv
2019;2019-03-01;218.06;retencoesLiquidacao_4ce122d4-6f62-4846-97b8-48caffc1c94c.csv
2019;2019-03-01;523.34;retencoesLiquidacao_4ce122d4-6f62-4846-97b8-48caffc1c94c.csv
2019;2019-03-01;130.84;retencoesLiquidacao_4ce122d4-6f62-4846-97b8-48caffc1c94c.csv
2019;2019-08-23;374.15;retencoesLiquidacao_4ce5afda-e764-430f-854a-f4fd6311ec9f.csv
2019;2019-08-23;280.61;retencoesLiquidacao_4ce5afda-e764-430f-854a-f4fd6311ec9f.csv
2019;2019-09-23;1368.59;retencoesLiquidacao_4cede0c8-8215-4986-8bcd-967c1af7be2b.csv
2019;2019-09-23;1026.44;retencoesLiquidacao_4cede0c8-8215-4986-8bcd-967c1af7be2b.csv
2019;2019-07-01;814.17;retencoesLiquidacao_4d04027b-ef06-4dc8-a9f6-a870c021e2c7.csv
2019;2019-07-01;339.24;retencoesLiquidacao_4d04027b-ef06-4dc8-a9f6-a870c021e2c7.csv
2019;2019-07-01;203.54;retencoesLiquidacao_4d04027b-ef06-4dc8-a9f6-a870c021e2c7.csv
2019;2019-09-30;2615.32;retencoesLiquidacao_4d1508db-2440-434d-b0ea-611611df1861.csv
2019;2019-05-16;45.53;retencoesLiquidacao_4d173d27-5c29-4736-b172-9063508bea22.csv
2019;2019-06-04;2.98;retencoesLiquidacao_4d25a994-4494-4043-b22c-978be12b2165.csv
2019;2019-06-04;1.24;retencoesLiquidacao_4d25a994-4494-4043-b22c-978be12b2165.csv
2019;2019-06-04;0.74;retencoesLiquidacao_4d25a994-4494-4043-b22c-978be12b2165.csv
2019;2019-01-21;24.08;retencoesLiquidacao_4d2bfe14-c783-47e1-92e8-4ba6bc82074e.csv
2019;2019-01-21;72.23;retencoesLiquidacao_4d2bfe14-c783-47e1-92e8-4ba6bc82074e.csv
2019;2019-01-21;30.1;retencoesLiquidacao_4d2bfe14-c783-47e1-92e8-4ba6bc82074e.csv
2019;2019-01-21;18.06;retencoesLiquidacao_4d2bfe14-c783-47e1-92e8-4ba6bc82074e.csv
2019;2019-01-21;96.31;retencoesLiquidacao_4d2bfe14-c783-47e1-92e8-4ba6bc82074e.csv
2019;2019-01-21;40.13;retencoesLiquidacao_4d2bfe14-c783-47e1-92e8-4ba6bc82074e.csv
2019;2019-11-01;145.76;retencoesLiquidacao_4d441afa-f998-4359-a19e-fb4325353c71.csv
2019;2019-10-23;40.05;retencoesLiquidacao_4d448a19-e07f-408b-95c0-fbd543105158.csv
2019;2019-08-26;97.36;retencoesLiquidacao_4d512995-af6d-40d6-b132-60b1d9f7b2c1.csv
2019;2019-01-07;31.7;retencoesLiquidacao_4d887993-4bf6-4b19-af3c-9f2f05250a2b.csv
2019;2019-06-27;12584.03;retencoesLiquidacao_4d91f178-ce9f-4cf8-9a85-6d252cd0b1fb.csv
2019;2019-06-27;2324;retencoesLiquidacao_4d91f178-ce9f-4cf8-9a85-6d252cd0b1fb.csv
