anoRetencao;dataRetencao;valorRetencao;origem_arquivo
2019;2019-11-25;2562.81;retencoesPagamento_01edae69-a05d-4289-a0b9-e1b20594bcde.csv
2019;2019-11-25;231.75;retencoesPagamento_01edae69-a05d-4289-a0b9-e1b20594bcde.csv
2019;2019-11-25;10.41;retencoesPagamento_01edae69-a05d-4289-a0b9-e1b20594bcde.csv
2019;2019-11-25;2380.13;retencoesPagamento_01edae69-a05d-4289-a0b9-e1b20594bcde.csv
2019;2019-11-25;4133.49;retencoesPagamento_01edae69-a05d-4289-a0b9-e1b20594bcde.csv
2019;2019-11-25;683.63;retencoesPagamento_01edae69-a05d-4289-a0b9-e1b20594bcde.csv
2019;2019-11-25;98;retencoesPagamento_01edae69-a05d-4289-a0b9-e1b20594bcde.csv
2019;2019-07-26;4210.43;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;5274.23;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;2102.78;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;4691.27;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;20;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;1179.79;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;996.99;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;547.98;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;2424.28;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;1323.23;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;913.3;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;2191.93;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-07-26;3869.95;retencoesPagamento_01f0f140-30c8-43ce-84d4-2e86c4f2584a.csv
2019;2019-02-28;131.25;retencoesPagamento_0203f27e-7a24-4209-b108-8c51a29c5a63.csv
2019;2019-02-28;26.25;retencoesPagamento_0203f27e-7a24-4209-b108-8c51a29c5a63.csv
2019;2019-02-28;43.75;retencoesPagamento_0203f27e-7a24-4209-b108-8c51a29c5a63.csv
2019;2019-02-28;218.75;retencoesPagamento_0203f27e-7a24-4209-b108-8c51a29c5a63.csv
2019;2019-02-28;525;retencoesPagamento_0203f27e-7a24-4209-b108-8c51a29c5a63.csv
2019;2019-02-28;105;retencoesPagamento_0203f27e-7a24-4209-b108-8c51a29c5a63.csv
2019;2019-01-30;59.25;retencoesPagamento_021f9062-7a5c-467f-8080-b1e45a99bbf7.csv
2019;2019-06-19;205.92;retencoesPagamento_0221ac9d-8208-4c9d-ab3e-f347832db513.csv
2019;2019-06-19;563.34;retencoesPagamento_0221ac9d-8208-4c9d-ab3e-f347832db513.csv
2019;2019-06-19;1199.93;retencoesPagamento_0221ac9d-8208-4c9d-ab3e-f347832db513.csv
2019;2019-06-19;494.19;retencoesPagamento_0221ac9d-8208-4c9d-ab3e-f347832db513.csv
2019;2019-06-19;123.55;retencoesPagamento_0221ac9d-8208-4c9d-ab3e-f347832db513.csv
2019;2019-04-29;193.07;retencoesPagamento_022c6a35-1949-48e2-8730-1665b4ba4222.csv
2019;2019-04-29;47.5;retencoesPagamento_022c6a35-1949-48e2-8730-1665b4ba4222.csv
2019;2019-04-29;5;retencoesPagamento_022c6a35-1949-48e2-8730-1665b4ba4222.csv
2019;2019-04-29;1007.68;retencoesPagamento_022c6a35-1949-48e2-8730-1665b4ba4222.csv
2019;2019-04-29;831.46;retencoesPagamento_022c6a35-1949-48e2-8730-1665b4ba4222.csv
2019;2019-04-29;654.17;retencoesPagamento_022c6a35-1949-48e2-8730-1665b4ba4222.csv
2019;2019-10-01;1715.14;retencoesPagamento_02471f0b-e18e-4609-8deb-1aaa19b29e63.csv
2019;2019-10-01;714.64;retencoesPagamento_02471f0b-e18e-4609-8deb-1aaa19b29e63.csv
2019;2019-10-01;428.78;retencoesPagamento_02471f0b-e18e-4609-8deb-1aaa19b29e63.csv
2019;2019-11-29;4.09;retencoesPagamento_02501008-0fbb-4dc4-bf8b-603978580811.csv
2019;2019-11-29;107.35;retencoesPagamento_02559a85-4e36-4fa5-b378-ba3af71c33b9.csv
2019;2019-11-29;80.51;retencoesPagamento_02559a85-4e36-4fa5-b378-ba3af71c33b9.csv
2019;2019-04-22;239.8;retencoesPagamento_025e2d5f-f1b9-46cf-90af-d11be0278479.csv
2019;2019-12-11;3810.9;retencoesPagamento_0268366e-5a1d-4342-8018-8683e3a1a456.csv
2019;2019-12-11;7195.71;retencoesPagamento_0268366e-5a1d-4342-8018-8683e3a1a456.csv
2019;2019-12-11;11577.42;retencoesPagamento_0268366e-5a1d-4342-8018-8683e3a1a456.csv
2019;2019-06-28;625.8;retencoesPagamento_0286f56a-5c08-4a6c-a976-4d4d4010b9cc.csv
2019;2019-06-28;260.75;retencoesPagamento_0286f56a-5c08-4a6c-a976-4d4d4010b9cc.csv
2019;2019-06-28;156.45;retencoesPagamento_0286f56a-5c08-4a6c-a976-4d4d4010b9cc.csv
2019;2019-05-28;452.83;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;221.2;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;2272.88;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;1451.26;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;271.7;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;598.31;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;270.39;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;1242.26;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;1022.87;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;1086.79;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-05-28;746.22;retencoesPagamento_028b110a-494e-4d17-9445-02e6fe71bbd5.csv
2019;2019-12-03;91.4;retencoesPagamento_029d22fd-a780-415e-9a1c-36ad0a8198ba.csv
2019;2019-07-31;331.37;retencoesPagamento_02a11e26-afcc-4861-9f93-45c31ff0fe31.csv
2019;2019-06-06;1.02;retencoesPagamento_02b81ce8-93a8-4d6f-b6f0-64689e32c15e.csv
2019;2019-06-06;0.43;retencoesPagamento_02b81ce8-93a8-4d6f-b6f0-64689e32c15e.csv
2019;2019-06-06;0.26;retencoesPagamento_02b81ce8-93a8-4d6f-b6f0-64689e32c15e.csv
2019;2019-06-06;0.77;retencoesPagamento_02b81ce8-93a8-4d6f-b6f0-64689e32c15e.csv
2019;2019-06-06;0.32;retencoesPagamento_02b81ce8-93a8-4d6f-b6f0-64689e32c15e.csv
2019;2019-06-06;0.19;retencoesPagamento_02b81ce8-93a8-4d6f-b6f0-64689e32c15e.csv
2019;2019-01-31;115.69;retencoesPagamento_02cf8468-ba79-456b-89ea-80e8391ecaf4.csv
2019;2019-01-31;86.77;retencoesPagamento_02cf8468-ba79-456b-89ea-80e8391ecaf4.csv
2019;2019-12-11;163.78;retencoesPagamento_02d30e07-e785-4d4d-8e3b-4692358b3a15.csv
2019;2019-12-11;81.89;retencoesPagamento_02d30e07-e785-4d4d-8e3b-4692358b3a15.csv
2019;2019-09-24;199.78;retencoesPagamento_02db87e9-6458-4904-a443-97c81b56ef3e.csv
2019;2019-09-24;149.83;retencoesPagamento_02db87e9-6458-4904-a443-97c81b56ef3e.csv
2019;2019-12-30;29.7;retencoesPagamento_02e47695-3d69-418f-a975-bafd90d409d6.csv
2019;2019-12-10;21.65;retencoesPagamento_02e6defe-34e9-4202-9f99-b300534bf7ad.csv
2019;2019-12-10;16.23;retencoesPagamento_02e6defe-34e9-4202-9f99-b300534bf7ad.csv
2019;2019-04-30;26.88;retencoesPagamento_02edb88f-d130-42b5-a56d-c1d310e6e84c.csv
2019;2019-04-30;35.84;retencoesPagamento_02edb88f-d130-42b5-a56d-c1d310e6e84c.csv
2019;2019-10-21;222.83;retencoesPagamento_02f0610a-549e-494b-91e9-f7241559c1b1.csv
2019;2019-10-21;92.85;retencoesPagamento_02f0610a-549e-494b-91e9-f7241559c1b1.csv
2019;2019-10-21;55.71;retencoesPagamento_02f0610a-549e-494b-91e9-f7241559c1b1.csv
2019;2019-09-26;117.44;retencoesPagamento_02f49ac3-db37-4e60-ad3c-328737d3fb3d.csv
2019;2019-05-31;36.28;retencoesPagamento_02f781e8-43d3-4a68-a5e8-2d39337c1db3.csv
2019;2019-05-31;48.38;retencoesPagamento_02f781e8-43d3-4a68-a5e8-2d39337c1db3.csv
2019;2019-11-27;13.96;retencoesPagamento_0300c8f1-6034-4558-b6d5-145eadc1ebe3.csv
2019;2019-05-22;163.53;retencoesPagamento_030875d6-0754-4dfd-97de-ad0ea6317a3d.csv
2019;2019-05-22;122.65;retencoesPagamento_030875d6-0754-4dfd-97de-ad0ea6317a3d.csv
2019;2019-12-09;207.27;retencoesPagamento_030f992b-e7c6-4870-a34f-622a05060882.csv
2019;2019-06-14;36.81;retencoesPagamento_0310ffc5-2271-4535-9f84-a6a29f1e5ec6.csv
2019;2019-12-30;255.05;retencoesPagamento_0313c8f0-6069-400d-a026-739b082e39f4.csv
2019;2019-07-31;70.46;retencoesPagamento_03216b2f-6bf4-45a8-a2cf-77c2be6e095d.csv
2019;2019-11-29;44.32;retencoesPagamento_03366776-1cd4-42d5-8a8e-df4555c67530.csv
2019;2019-11-01;3;retencoesPagamento_03424bc2-1955-4edc-af9a-087366751ea0.csv
2019;2019-11-01;1.25;retencoesPagamento_03424bc2-1955-4edc-af9a-087366751ea0.csv
2019;2019-11-01;0.75;retencoesPagamento_03424bc2-1955-4edc-af9a-087366751ea0.csv
2019;2019-12-13;11.19;retencoesPagamento_0344897e-d8b7-4a09-b928-8e25bc19146d.csv
2019;2019-12-13;6.71;retencoesPagamento_0344897e-d8b7-4a09-b928-8e25bc19146d.csv
2019;2019-12-13;26.85;retencoesPagamento_0344897e-d8b7-4a09-b928-8e25bc19146d.csv
2019;2019-04-25;78.67;retencoesPagamento_03469cf1-e192-42cc-afb9-f0e5e18cc70a.csv
2019;2019-03-01;62.62;retencoesPagamento_0347f990-466a-4ad0-a11a-1f060382e559.csv
2019;2019-03-01;104.37;retencoesPagamento_0347f990-466a-4ad0-a11a-1f060382e559.csv
2019;2019-03-01;250.47;retencoesPagamento_0347f990-466a-4ad0-a11a-1f060382e559.csv
2019;2019-07-24;2;retencoesPagamento_035c7e70-6e2a-4182-be7d-3ae8c59280e5.csv
2019;2019-07-24;1.5;retencoesPagamento_035c7e70-6e2a-4182-be7d-3ae8c59280e5.csv
2019;2019-02-28;120;retencoesPagamento_036af80e-0109-498a-8797-118e1594a177.csv
2019;2019-02-28;90;retencoesPagamento_036af80e-0109-498a-8797-118e1594a177.csv
2019;2019-07-10;44.29;retencoesPagamento_037a10a7-79bb-4ad1-a255-5ba404fe9f2c.csv
2019;2019-07-10;18.45;retencoesPagamento_037a10a7-79bb-4ad1-a255-5ba404fe9f2c.csv
2019;2019-07-10;11.07;retencoesPagamento_037a10a7-79bb-4ad1-a255-5ba404fe9f2c.csv
2019;2019-11-01;2013.27;retencoesPagamento_03977a8d-1719-46ec-a0a4-9e00d5e2cc4a.csv
2019;2019-11-01;1509.95;retencoesPagamento_03977a8d-1719-46ec-a0a4-9e00d5e2cc4a.csv
2019;2019-09-30;145.77;retencoesPagamento_03b39468-dc09-4ca9-abc6-de24bf0bcf78.csv
2019;2019-09-30;109.33;retencoesPagamento_03b39468-dc09-4ca9-abc6-de24bf0bcf78.csv
2019;2019-07-26;192.79;retencoesPagamento_03bc7723-91d0-46f0-8ebc-e1e2711ed770.csv
2019;2019-12-30;82.8;retencoesPagamento_03d6afd8-844d-4cca-bfb1-7d60f71be78d.csv
2019;2019-12-30;62.09;retencoesPagamento_03d6afd8-844d-4cca-bfb1-7d60f71be78d.csv
2019;2019-01-28;400.04;retencoesPagamento_03d80a3c-2655-4687-8eb5-848f6f12a929.csv
2019;2019-01-28;401.57;retencoesPagamento_03d80a3c-2655-4687-8eb5-848f6f12a929.csv
2019;2019-01-28;4119.45;retencoesPagamento_03d80a3c-2655-4687-8eb5-848f6f12a929.csv
2019;2019-01-28;3026.91;retencoesPagamento_03d80a3c-2655-4687-8eb5-848f6f12a929.csv
