idLiquidacao;data;parcela;valor;valorRestosNaoProcessados;anulacoesLiquidacao;retencoesLiquidacao;origem_arquivo
255;2019-01-28;1;5486.01;0; ; ;liquidacoes_00013a13-f88c-4e0c-9b58-b99fa8b2cefd.csv
4367;2019-05-31;1;14439.05;0; ;retencoesLiquidacao_0322f326-2f0e-4dea-bbe4-cf5231cf2e58.csv;liquidacoes_0001b7e1-c7bd-4680-900a-160627a0c80d.csv
5654;2019-06-28;1;15178.7;0; ;retencoesLiquidacao_638c851b-1e77-48b2-857b-6cc0a98dfbb9.csv;liquidacoes_0001b7e1-c7bd-4680-900a-160627a0c80d.csv
5928;2019-07-01;1;3832.25;0; ;retencoesLiquidacao_b1fd40c2-01d2-4c67-aa19-be1e94aabed2.csv;liquidacoes_0001b7e1-c7bd-4680-900a-160627a0c80d.csv
6679;2019-07-31;1;5350;0; ;retencoesLiquidacao_82af6654-c46a-4d36-9630-e05166c83261.csv;liquidacoes_0001b7e1-c7bd-4680-900a-160627a0c80d.csv
3546;2019-08-13;1;16067.2;0; ; ;liquidacoes_00021d67-fb66-4be8-88a2-aa2d7d8088ee.csv
3946;2019-08-30;1;4836;0; ; ;liquidacoes_00021d67-fb66-4be8-88a2-aa2d7d8088ee.csv
4479;2019-06-03;1;3000;0; ; ;liquidacoes_0014d62b-e0e6-4ca9-a6e2-369300d260dc.csv
4059;2019-09-12;1;1890;0; ; ;liquidacoes_0020fbc1-7479-48ac-a279-055b548e3997.csv
2502;2019-06-19;1;3667.09;0; ;retencoesLiquidacao_28b7278b-6233-42eb-a899-ae8780863f48.csv;liquidacoes_0022e5ff-ed3c-48f2-b421-59e1f8c8f177.csv
3038;2019-07-16;1;25235.25;0; ; ;liquidacoes_0026c4b7-1cbd-4d34-b5e7-8f11dab86e5b.csv
5778;2019-07-09;1;10732.25;0; ; ;liquidacoes_0026c53c-5ba6-4a94-ad0b-4db60ca923bf.csv
780;2019-06-26;1;390.4;0; ;retencoesLiquidacao_8b205921-5c97-4b60-b2eb-04012183a6a2.csv;liquidacoes_002c3e7b-de87-4c63-a3c2-201d619efce3.csv
4233;2019-06-03;1;67045;0; ;retencoesLiquidacao_e6645335-2b79-4004-ac8d-a2adeba33042.csv;liquidacoes_002ebefe-9a15-451e-961b-c9491aa64419.csv
574;2019-02-14;1;2250;0; ; ;liquidacoes_002f7449-01a1-4766-971b-89fe1c74e48f.csv
145;2019-01-17;1;21990;0; ;retencoesLiquidacao_ec948b38-a30f-426a-979f-887a1e8498f7.csv;liquidacoes_0034067d-2dbd-4b9a-a904-571cb806f7ac.csv
2046;2019-05-22;1;3603.25;0; ;retencoesLiquidacao_78d47e05-8dd7-4b53-8cc3-9e8b605ba9ae.csv;liquidacoes_00375e1f-48fa-4b0a-914d-4e0a1a7e2218.csv
11811;2019-12-31;1;1029.43;0; ; ;liquidacoes_003a0583-8f8b-44d1-a1d6-467d744fe065.csv
7125;2019-08-19;1;4657.3;0; ;retencoesLiquidacao_5aa3172a-68b7-4972-b1a3-5827371a7cc8.csv;liquidacoes_003d139a-d8cd-4ae2-a727-23b71e62d4bc.csv
2878;2019-07-01;1;1000;0;anulacoesLiquidacao_359a5aee-58c6-473f-b353-f3964269fc54.csv; ;liquidacoes_003ef84b-36f8-406b-8621-6baada870ff9.csv
6690;2019-07-31;1;1488.74;0; ; ;liquidacoes_003f9f24-94fa-4f92-99dc-09fb17ae9a2f.csv
11557;2019-12-19;1;6387.5;0; ; ;liquidacoes_0040df9a-b2dc-446e-a4c1-533cc7846f6f.csv
8046;2019-09-17;1;4890;0; ; ;liquidacoes_00521f61-5e81-4280-a95f-e41bda50b2bd.csv
1214;2019-03-29;1;186764.94;0; ; ;liquidacoes_005486a7-60b1-42e3-872c-a70f1e0a904f.csv
10303;2019-11-27;1;38278.1;0; ; ;liquidacoes_0055c1c0-0537-465e-8ad4-0a64ccb85298.csv
1160;2019-02-22;1;476161.6;0; ;retencoesLiquidacao_ff55b333-b27f-4ff1-83a7-d4219e064d80.csv;liquidacoes_005b61ee-4c42-4093-8b7b-d236686c78a5.csv
4351;2019-05-07;1;50;0; ; ;liquidacoes_0062c49d-6bc6-4505-b4fb-38b5255d9248.csv
768;2019-01-31;1;30153.48;0; ;retencoesLiquidacao_e20fdb4b-046d-416b-8073-402dacdcd677.csv;liquidacoes_0065fd61-bf6f-4773-8e57-c7d5fa6579b1.csv
7777;2019-08-01;1;30881.91;0; ;retencoesLiquidacao_d479914e-2a21-419f-9de1-a67eb2943006.csv;liquidacoes_0065fd61-bf6f-4773-8e57-c7d5fa6579b1.csv
857;2019-03-07;1;8592.39;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
1204;2019-03-26;1;1638.54;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
1205;2019-03-26;1;6766.83;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
1893;2019-05-15;1;11040.35;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
2054;2019-05-22;1;2521.55;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
2055;2019-05-22;1;563.2;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
2057;2019-05-22;1;6174.38;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
2059;2019-05-22;1;1511.96;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
2060;2019-05-22;1;2103.16;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
2771;2019-06-27;1;11925.63;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
3365;2019-08-01;1;20813;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
3714;2019-08-23;1;24874.91;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
4364;2019-09-30;1;14006.88;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
4740;2019-10-23;1;13621.78;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
5745;2019-12-10;1;41316.24;0; ; ;liquidacoes_0070fd61-98c5-40fe-9f20-0c5a03aa6c73.csv
2431;2019-04-03;1;85.96;0; ; ;liquidacoes_007437ed-64a0-44f7-bc78-5740eea35779.csv
4820;2019-06-19;1;5300;0; ; ;liquidacoes_0075e05c-5069-4cc7-a838-a4cc7f88d75d.csv
5092;2019-06-13;1;702.57;0; ; ;liquidacoes_007b21e0-3008-4a80-a99f-56ab67f49efb.csv
4749;2019-06-11;1;79.79;0; ; ;liquidacoes_00807c09-ba6d-47f2-a9c7-7d266ed684c1.csv
5978;2019-07-16;1;2281.5;0; ; ;liquidacoes_0081c283-01e4-4fa0-8340-d67c478c9167.csv
5985;2019-12-19;1;47690.39;0; ; ;liquidacoes_0084da6d-947f-4515-b29f-c723bf468ea5.csv
9479;2019-10-29;1;682.5;0; ; ;liquidacoes_00851b12-e1bd-42bf-b02d-37f65b63d14d.csv
10940;2019-11-29;1;106.4;0; ;retencoesLiquidacao_c4744d3d-2798-4434-9b6d-ff3411c8b7d5.csv;liquidacoes_0085b3e8-205d-4afa-afa9-3cc44b89496d.csv
10046;2019-10-31;1;124.41;0; ; ;liquidacoes_008d3ffe-f5e2-4f7c-b305-804f566dd884.csv
208;2019-12-13;1;400;0; ; ;liquidacoes_00968138-7d0d-4d16-b62f-828b30117552.csv
6071;2019-12-30;1;43757.3;0; ;retencoesLiquidacao_ee438160-d183-4d8e-826f-f69f99eca5a3.csv;liquidacoes_00974131-c728-4c96-8156-7767dd8f5d93.csv
1051;2019-01-31;1;5184.18;0; ; ;liquidacoes_009c66f7-2aec-4f81-8f1e-c200540d3649.csv
280;2019-01-24;1;1025.02;0; ; ;liquidacoes_00a5f0d7-9baf-49d5-976f-c90a0ce9eb28.csv
2510;2019-06-19;1;29924.87;0; ;retencoesLiquidacao_54230571-cbef-4e99-9d7a-b2c500b2ee2c.csv;liquidacoes_00ab56b0-463d-40aa-8217-f964aea149ac.csv
771;2019-03-06;1;130535.61;0; ; ;liquidacoes_00b15231-d87c-4819-bd26-cdef7904a128.csv
286;2019-01-31;1;1800;0; ; ;liquidacoes_00c7ec29-e4ef-45ad-af4b-226c5f59a6ce.csv
61;2019-01-17;1;6937.72;0; ;retencoesLiquidacao_3fa7eec4-3e62-4a9c-872a-353f2e0f5f0c.csv;liquidacoes_00d02650-8801-462a-b7a1-e50a30bdb95f.csv
151;2019-01-24;1;1837.36;0; ; ;liquidacoes_00d02650-8801-462a-b7a1-e50a30bdb95f.csv
152;2019-01-24;1;7740.37;0; ; ;liquidacoes_00d02650-8801-462a-b7a1-e50a30bdb95f.csv
229;2019-01-28;1;5043.4;0; ; ;liquidacoes_00d02650-8801-462a-b7a1-e50a30bdb95f.csv
684;2019-02-13;1;3267.42;0; ; ;liquidacoes_00d02650-8801-462a-b7a1-e50a30bdb95f.csv
7209;2019-08-22;1;3356.83;0; ; ;liquidacoes_00d66e4b-2482-47cf-937c-c07cc881c6e0.csv
1411;2019-03-11;1;49.04;0; ; ;liquidacoes_00e18fb8-40e7-4385-b7c5-66bfcbaa3047.csv
3158;2019-07-24;1;5190;0; ;retencoesLiquidacao_dbc20484-e885-43e5-88b2-0dcfa12384c5.csv;liquidacoes_00e6734c-8b75-4076-a8fb-000111df111a.csv
587;2019-01-31;1;62110.69;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
649;2019-01-31;1;0.27;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
1353;2019-02-28;1;1.93;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
1368;2019-02-28;1;68224.86;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
2052;2019-03-29;1;51082.88;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
2400;2019-03-29;1;6.01;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
3364;2019-04-30;1;49836.97;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
3377;2019-04-30;1;5.6;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
4075;2019-05-31;1;63957.07;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
4403;2019-05-31;1;4.88;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
5071;2019-06-28;1;50378.85;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
5275;2019-06-28;1;1.62;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
6145;2019-07-30;1;68892.86;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
6507;2019-07-31;1;13.41;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
7353;2019-08-30;1;50287.1;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
7362;2019-08-30;1;4.17;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
8509;2019-09-30;1;44762.92;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
8671;2019-09-30;1;39.98;0; ; ;liquidacoes_00e8ce97-7735-4166-af2b-2849d5b1ef18.csv
5802;2019-06-28;1;341.36;0; ; ;liquidacoes_00ee3641-dfce-49a4-8777-6097c9eaee52.csv
5535;2019-06-28;1;998;0; ; ;liquidacoes_00f493fb-bb00-4ef3-895c-3670493bf422.csv
851;2019-03-06;1;4677.2;0; ; ;liquidacoes_00f95e85-89ff-410f-b7a5-fb4f9f7e6f76.csv
1384;2019-04-10;1;79.2;0; ; ;liquidacoes_00f95e85-89ff-410f-b7a5-fb4f9f7e6f76.csv
5844;2019-07-17;1;878.4;0; ; ;liquidacoes_00ffefad-19df-4053-9ed5-c8d8a6b510e0.csv
8211;2019-09-13;1;2132.81;0; ; ;liquidacoes_0101e810-b60c-4ddc-b3d3-4ca05608f8e4.csv
3194;2019-04-29;1;1122.04;0; ; ;liquidacoes_01022b0e-a49f-4695-8c09-21af055f6071.csv
7133;2019-08-21;1;154.15;0; ; ;liquidacoes_010b4625-9fc6-4c32-b1be-18e08ba0f16d.csv
9253;2019-10-17;1;55499.51;0; ; ;liquidacoes_010c74f9-208b-438a-b8f8-d182da577455.csv
449;2019-01-28;1;5946.99;0; ;retencoesLiquidacao_db01abdc-e93e-4e7b-82c6-a54e03f20442.csv;liquidacoes_01122c08-08ec-43b6-b8c2-7590639a1b19.csv
329;2019-01-28;1;46553.5;0; ;retencoesLiquidacao_75a9465f-4ece-43a1-8ddd-dc62b8f8f062.csv;liquidacoes_0117f433-4a64-49ae-b3c0-a3b5b261a598.csv
127;2019-01-30;1;11049;0; ;retencoesLiquidacao_c599f512-1b3a-4288-896c-b5a57fef4213.csv;liquidacoes_012014c8-52f6-4d54-adbe-e549f783ed04.csv
558;2019-01-31;1;11176;0; ;retencoesLiquidacao_ffc1aacf-ceb0-4f56-8cf8-f859d2aba25c.csv;liquidacoes_012014c8-52f6-4d54-adbe-e549f783ed04.csv
1017;2019-03-01;1;11938;0; ;retencoesLiquidacao_2c11126f-afda-49a5-a557-b8d45979f94d.csv;liquidacoes_012014c8-52f6-4d54-adbe-e549f783ed04.csv
1471;2019-03-29;1;13843;0; ;retencoesLiquidacao_1d7acad8-767d-4ff2-8d1f-d7d20d8660e6.csv;liquidacoes_012014c8-52f6-4d54-adbe-e549f783ed04.csv
2070;2019-05-02;1;13462;0; ;retencoesLiquidacao_f0e25213-04ab-40fb-8c03-070c7528c748.csv;liquidacoes_012014c8-52f6-4d54-adbe-e549f783ed04.csv
2574;2019-05-31;1;15843.25;0; ;retencoesLiquidacao_71c276e2-a052-4a71-971a-f6139f3d91c1.csv;liquidacoes_012014c8-52f6-4d54-adbe-e549f783ed04.csv
3166;2019-07-24;1;15684.5;0; ;retencoesLiquidacao_83a02ada-f074-4cb3-8361-eec4591a19af.csv;liquidacoes_012014c8-52f6-4d54-adbe-e549f783ed04.csv
3695;2019-07-31;1;16002;0; ;retencoesLiquidacao_65712439-60ba-4d86-9480-558ae1d4feb3.csv;liquidacoes_012014c8-52f6-4d54-adbe-e549f783ed04.csv
9162;2019-10-15;1;68.72;0; ; ;liquidacoes_0124c014-d1c7-4760-bdce-917cfc374cd6.csv
2081;2019-03-22;1;3535.31;0; ; ;liquidacoes_01275630-0232-4f06-afa3-7a48daf86051.csv
4879;2019-10-29;1;47229.57;0; ; ;liquidacoes_012ada55-4243-4ef0-8cb9-99faa561506e.csv
4961;2019-10-31;1;650731.19;0; ; ;liquidacoes_012d74a2-4d83-4424-aab9-28e80c40151e.csv
974;2019-02-18;1;85.96;0; ; ;liquidacoes_012e70fb-1f76-4d9e-8126-f4be6b707bd0.csv
7074;2019-08-13;1;119807.76;0; ; ;liquidacoes_013271ea-98fb-49eb-b530-c8102f4656a7.csv
5426;2019-07-02;1;3383.64;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
5427;2019-07-02;1;1366.47;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
5761;2019-07-16;1;6073.2;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
5762;2019-07-11;1;1084.5;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
5763;2019-07-10;1;2169;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
6009;2019-07-18;1;6073.2;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
6010;2019-07-22;1;694.08;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
6565;2019-07-26;1;6073.2;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
6566;2019-08-01;1;1518.3;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
6656;2019-07-25;1;1084.5;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
6977;2019-08-06;1;6073.2;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
6978;2019-08-13;1;6073.2;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
7406;2019-08-28;1;1713.51;0; ; ;liquidacoes_0135239f-be9c-4b29-8fa1-c1b7ff5f0b4a.csv
5245;2019-11-26;1;428906;0; ; ;liquidacoes_0135bdeb-64d1-48ef-868d-fc751065d50f.csv
9473;2019-10-29;1;122885.7;0; ; ;liquidacoes_0135c0ac-b12c-4475-b5bb-688930cafe0d.csv
4363;2019-09-26;1;4092.84;0; ;retencoesLiquidacao_6c93fcae-562b-482a-9907-116cb75726f3.csv;liquidacoes_0149b032-24ef-4695-bbe9-e86d1b9aafc1.csv
10439;2019-11-25;1;175;0; ; ;liquidacoes_014a5948-9085-4e8d-8ea0-b60f511dedba.csv
490;2019-02-20;1;2194.02;0; ; ;liquidacoes_014ff477-2841-44d2-b359-6c138ed50a22.csv
726;2019-02-14;1;264.1;0; ;retencoesLiquidacao_321ad65b-8539-4a1b-9a75-1cda01aba05c.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
1294;2019-03-01;1;52.82;0; ;retencoesLiquidacao_3b1af4df-9414-46cc-89a2-9d992c601a13.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
1571;2019-03-12;1;261.82;0; ;retencoesLiquidacao_d66c51cd-126f-42dd-9e97-5afe86c5d396.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
1573;2019-03-12;1;26.41;0; ;retencoesLiquidacao_f8e9a26c-f5f9-4f88-9382-6aadad3a43b8.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
1574;2019-03-12;1;8.98;0; ;retencoesLiquidacao_391dce7a-5393-46c3-91e7-741aa0139455.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
1926;2019-03-26;1;68.67;0; ;retencoesLiquidacao_f8969ca9-35bc-4a38-8229-2debea1cbde4.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
1927;2019-03-26;1;68.67;0; ;retencoesLiquidacao_6fb4c5e9-f8e1-4e99-ac2d-0ddc6d8814e8.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
2903;2019-04-23;1;264.1;0; ;retencoesLiquidacao_af7651b1-5eac-47f6-b335-74ed32c87256.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
2982;2019-04-25;1;76.59;0; ;retencoesLiquidacao_de81f2e5-42bb-47eb-956a-1e7325d3b610.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
3372;2019-05-03;1;78.17;0; ;retencoesLiquidacao_7b712847-211f-48c3-b28e-654705b8a9c7.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
5781;2019-07-11;1;156.18;0; ; ;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
6440;2019-07-29;1;343.33;0; ;retencoesLiquidacao_3fd15a95-2113-4c0a-8507-eb1dd731c3b9.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
8170;2019-09-13;1;52.82;0; ;retencoesLiquidacao_e5952c09-9455-41bf-b24a-1037b1082c1b.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
9179;2019-10-21;1;1433.01;0; ;retencoesLiquidacao_7e5807c8-0e0a-4d7c-84cf-f941d32941b0.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
10115;2019-11-11;1;369.74;0; ;retencoesLiquidacao_b3a7593d-e57b-4ccc-8226-dec7f70414d3.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
10116;2019-11-11;1;165.85;0; ;retencoesLiquidacao_3c85d5b0-d041-40f9-8a78-a6efa9dbc23b.csv;liquidacoes_014ff6a7-a5ea-4260-8396-e351975339da.csv
1601;2019-12-11;1;767.54;0; ; ;liquidacoes_0150a71c-acf0-45b4-be94-7fc6ef086b0d.csv
3547;2019-08-06;1;11707.2;0; ; ;liquidacoes_015bc091-be89-4823-8d98-5cab33989584.csv
3669;2019-08-20;1;5734.39;0; ; ;liquidacoes_015bc091-be89-4823-8d98-5cab33989584.csv
3956;2019-09-05;1;284.6;0; ; ;liquidacoes_015bc091-be89-4823-8d98-5cab33989584.csv
2597;2019-06-27;1;44674.57;0; ; ;liquidacoes_01621448-4361-404c-8caf-03140aac9cc8.csv
1309;2019-02-28;1;766.7;0; ; ;liquidacoes_0165bad8-7d68-4d8c-a17c-8cbafcab7b92.csv
362;2019-02-08;1;23222.58;0; ;retencoesLiquidacao_a381e65a-65be-4f9b-9335-4375f87a2c1a.csv;liquidacoes_016fbfa9-5bc7-4e46-854a-352c19f56a0d.csv
10384;2019-11-25;1;5497.95;0; ;retencoesLiquidacao_1d4bb84a-1a2a-4b3b-87c8-9447dac9cc93.csv;liquidacoes_017088f9-a57e-42bd-a411-919410c0c178.csv
8489;2019-10-03;1;3433.15;0; ;retencoesLiquidacao_020f4e51-4ee3-4b5b-a779-ecd4f59a24c3.csv;liquidacoes_0175fdd8-86a8-432f-9c13-cf2f0e5db96b.csv
9433;2019-10-22;1;2151.13;0; ;retencoesLiquidacao_9e4721c2-7111-431e-888a-5f471ac90255.csv;liquidacoes_01780f7b-cb99-43af-870c-94c44498658d.csv
10953;2019-11-29;1;184.61;0; ;retencoesLiquidacao_b89b9fa7-a019-4350-befc-ffd5f244ecd4.csv;liquidacoes_01780f7b-cb99-43af-870c-94c44498658d.csv
10954;2019-11-29;1;184.61;0; ;retencoesLiquidacao_8cfb2500-87ea-4de9-9673-3740d61bc0ff.csv;liquidacoes_01780f7b-cb99-43af-870c-94c44498658d.csv
10996;2019-12-09;1;898.8;0; ;retencoesLiquidacao_f187eb4e-9afe-44ca-9c4f-abe79eca9962.csv;liquidacoes_01780f7b-cb99-43af-870c-94c44498658d.csv
1037;2019-08-27;1;43461.64;0; ;retencoesLiquidacao_bbbd9230-98ce-415d-ae0e-5415a51615d5.csv;liquidacoes_01805b23-56ad-4f87-accf-6834cdb65df0.csv
227;2019-01-28;1;34622.23;0; ; ;liquidacoes_0183073c-37e9-4a02-9e7b-cd042ea39627.csv
11501;2019-12-19;1;31712.2;0; ; ;liquidacoes_01835997-8289-4ea6-b341-b2e3b3d05192.csv
11433;2019-12-11;1;19942.92;0; ;retencoesLiquidacao_d9fda6ee-86bc-431f-b05b-baf8bcf74b5a.csv;liquidacoes_0185b9f8-ea24-4b97-a3bf-f9e087a76edb.csv
1946;2019-03-25;1;136000;0; ; ;liquidacoes_01876214-9d35-47da-b703-1752e6b0f150.csv
10223;2019-11-21;1;1649.51;0; ;retencoesLiquidacao_149e52ac-c77b-480c-9cd2-b4cd6b76b785.csv;liquidacoes_018f16cc-c402-458b-9f50-5f046182af52.csv
1503;2019-04-17;1;560.16;0; ; ;liquidacoes_01983a50-1447-4bcf-a9d4-b19932f8a789.csv
2514;2019-06-19;1;378.76;0; ;retencoesLiquidacao_d4acc618-765b-4c79-9b75-6439eb5b3a7b.csv;liquidacoes_019ce6b3-462e-45f6-af4c-7e93a7d5c866.csv
1639;2019-04-19;1;4496.25;0; ;retencoesLiquidacao_ab98f355-35a1-462c-a73f-19812a81fd3c.csv;liquidacoes_01a03cc8-9bac-4139-88d6-7a9f780b3976.csv
1640;2019-04-19;1;7248.5;0; ;retencoesLiquidacao_f3758fc1-1391-4ee4-87c3-d43fdb8c7ce1.csv;liquidacoes_01a03cc8-9bac-4139-88d6-7a9f780b3976.csv
2899;2019-04-22;1;100;0; ;retencoesLiquidacao_be173e83-c420-4056-85ed-7cfe802ed4bc.csv;liquidacoes_01a4ceca-f03e-45a5-ba34-2cc46e5f2376.csv
796;2019-03-01;1;3100;0; ; ;liquidacoes_01a691b3-8e2c-4bfd-9597-5df9d7836717.csv
797;2019-03-01;1;460;0; ; ;liquidacoes_01a691b3-8e2c-4bfd-9597-5df9d7836717.csv
719;2019-01-31;1;1479.05;0; ; ;liquidacoes_01a764bb-9d28-41a8-9524-2371c31face1.csv
10815;2019-11-19;1;1318;0; ; ;liquidacoes_01a7d6f5-9785-46c8-8369-7b8c9a529b68.csv
318;2019-03-29;1;1636.9;0; ; ;liquidacoes_01a906bc-cfc0-43fc-a27a-4d1822ef1df3.csv
1767;2019-03-14;1;96.7;0; ; ;liquidacoes_01acbd79-3495-4b43-bb28-3f3a0ede7431.csv
101;2019-01-29;1;5005.43;0; ; ;liquidacoes_01b6f503-b782-45d5-b499-66b797d4e3e7.csv
1453;2019-04-23;1;821617.38;0; ; ;liquidacoes_01bd78f6-522d-4fc9-8ab2-e56660dc0279.csv
850;2019-03-13;1;775;0; ;retencoesLiquidacao_43f1e980-4665-4d88-adb2-b0bc3615bd67.csv;liquidacoes_01bf631a-dae8-4d71-8bff-165d6b60d3e1.csv
1899;2019-03-21;1;51160.32;0; ; ;liquidacoes_01bf8d85-1e73-48e2-992e-b55d57e334a4.csv
11187;2019-11-29;1;12895.16;0; ; ;liquidacoes_01bf8d85-1e73-48e2-992e-b55d57e334a4.csv
3651;2019-04-30;1;389.41;0; ; ;liquidacoes_01bfe26d-e440-424e-80df-490ba3fddfab.csv
6294;2019-07-26;1;1685.83;0; ; ;liquidacoes_01c419a3-f3b4-4b54-9671-49c9a14d1d12.csv
10171;2019-11-01;1;457.5;0; ; ;liquidacoes_01ccfd01-99da-4e0f-9b71-7b0a9f925a35.csv
2841;2019-06-27;1;193.51;0; ;retencoesLiquidacao_f54b66a4-545b-4230-bc50-8156a9f815a1.csv;liquidacoes_01d0f133-352b-4a77-b874-9efa517f6166.csv
4953;2019-06-19;1;4962;0; ;retencoesLiquidacao_733c9a4e-b97d-411f-b90d-27a5b8e40b8e.csv;liquidacoes_01e2f6fa-4089-4e0d-91cf-c885c6ef1488.csv
3003;2019-07-18;1;104.13;0; ; ;liquidacoes_01e5b6ce-5b5b-4c32-b5f1-2ee29405e1a4.csv
104;2019-02-12;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
105;2019-02-12;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
267;2019-03-22;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
400;2019-04-18;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
546;2019-05-29;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
703;2019-06-26;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
861;2019-07-18;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
965;2019-08-16;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
1151;2019-09-17;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
1298;2019-10-22;1;24936;0; ; ;liquidacoes_0209c212-6757-4452-a05e-9940b266bc0d.csv
