ano;data;dataVencimento;itens;numero;ocorrencias;origem_arquivo
2019;2019-04-15;2020-04-15;itens_79d7d620-ec0d-452d-a932-8853de3c6e00.csv;112; ;atasRegistroPrecos_060fb2cf-6fd0-4671-8f82-88737fe5acdb.csv
2019;2019-04-15;2020-04-15;itens_f62073e5-e6f7-46b9-8793-822398ac7d2d.csv;20; ;atasRegistroPrecos_060fb2cf-6fd0-4671-8f82-88737fe5acdb.csv
2019;2019-04-15;2020-04-15;itens_a6e5fda6-bb61-47b2-be00-c3c92e81689b.csv;113; ;atasRegistroPrecos_060fb2cf-6fd0-4671-8f82-88737fe5acdb.csv
2019;2019-08-16;2020-08-16;itens_9bf5974f-16dc-4e31-947e-59715cb3f267.csv;57; ;atasRegistroPrecos_064b904e-2a64-4e24-8925-e6d331f0ab93.csv
2019;2019-11-08;2020-11-08;itens_69a69dac-fe33-4caa-ba1b-b3719944d6e4.csv;124; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_f1605757-0498-4011-9f48-b643153dd044.csv;26; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_a2c63f0a-9b8d-4e82-96cd-ad7f4ce1c140.csv;120; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_0b108215-49f4-46dc-a309-2d4649cd701c.csv;123; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_bcebbbca-18d5-49ba-b76d-bd404e7cc93d.csv;116; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_5629f013-353b-46da-a039-ab58a652bc8a.csv;122; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_be2a2f0d-1e84-4893-94d0-93a44869fe4f.csv;125; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_f53d45eb-631d-431b-8fbd-0f039a174af9.csv;117; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_5bb18391-ddb5-4a10-8773-2aceab365fda.csv;118; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_1f27ab3a-45c2-4187-ba10-d9a0af6be982.csv;126; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_ff71f321-e8b7-4a50-8455-c09bbc7bd566.csv;121; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_4ceda9fe-039a-415f-a3b4-b8ef5337a99d.csv;127; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-11-08;2020-11-08;itens_b84de83c-095a-4614-aaa7-477e95c6f5f6.csv;119; ;atasRegistroPrecos_0caa21d8-17fc-49f3-97c5-2a1337f2f6c0.csv
2019;2019-06-06;2020-06-06;itens_a7fa0696-9199-48fd-b5e4-b11642a7cec5.csv;35; ;atasRegistroPrecos_0d53c9b3-03ea-41d8-9782-f011b33e02a6.csv
2019;2019-01-31;2020-01-31;itens_8eca8ebf-b7ab-469f-8f42-76c9736a9d3e.csv;5; ;atasRegistroPrecos_0f76ba5e-88d5-4fad-9f29-3550faf4118d.csv
2019;2019-10-28;2020-10-28;itens_4e71b8b4-2318-4381-96e2-a5fd01259bbf.csv;161; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-10-28;2020-10-28;itens_185f4d3d-0fbc-45c3-8916-beb4393cad70.csv;165; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-10-28;2020-10-28;itens_aaa8d02e-1185-4e4a-93e4-246d86a2946a.csv;166; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-10-28;2020-10-28;itens_a4f89c69-f8dc-4d90-b1e1-23f9c311d3fb.csv;72; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-10-28;2020-10-28;itens_b62167e4-fdb7-4d0c-a348-4eb339ed54ce.csv;168; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-10-28;2020-10-28;itens_37eb3884-87fe-4005-acbd-1b52e7309388.csv;164; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-10-28;2020-10-28;itens_e50edbb4-fe3e-4d0a-960d-9153bffd3a32.csv;162; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-10-28;2020-10-28;itens_36cf7384-08c4-4c82-8fcc-f886ef146681.csv;167; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-10-28;2020-10-28;itens_6dec9689-9af0-477c-b8b1-e66bd6cdd273.csv;163; ;atasRegistroPrecos_186ea7dc-bfca-4ab6-b9a3-8ac0cf5ebcdd.csv
2019;2019-04-09;2020-04-09;itens_0609d7f0-e3ab-4c86-82f3-310206e14138.csv;15; ;atasRegistroPrecos_18e8c010-c627-4d3c-9a50-d7791b037cec.csv
2019;2019-04-09;2020-04-09;itens_828f1366-6425-4e24-8424-29d7f1ce439c.csv;105; ;atasRegistroPrecos_18e8c010-c627-4d3c-9a50-d7791b037cec.csv
2019;2019-04-09;2020-04-09;itens_53287bd2-ee9d-414d-9d01-22d63a01f256.csv;106; ;atasRegistroPrecos_18e8c010-c627-4d3c-9a50-d7791b037cec.csv
2019;2019-04-09;2020-04-09;itens_d37a9e9e-0b33-46e1-8bda-175ff5e7f69b.csv;104; ;atasRegistroPrecos_18e8c010-c627-4d3c-9a50-d7791b037cec.csv
2019;2019-08-08;2020-08-08;itens_a849a67e-d179-4a7c-be94-9bd103ed1c66.csv;72; ;atasRegistroPrecos_19b423e0-38fd-4950-b1fe-fd2c2ae03b1d.csv
2019;2019-08-08;2020-08-08;itens_f3d3703e-4935-4eab-a040-ebe9439fcc57.csv;70; ;atasRegistroPrecos_19b423e0-38fd-4950-b1fe-fd2c2ae03b1d.csv
2019;2019-08-08;2020-08-08;itens_87162c41-db84-489f-a104-477c306d8cd5.csv;69; ;atasRegistroPrecos_19b423e0-38fd-4950-b1fe-fd2c2ae03b1d.csv
2019;2019-08-08;2020-08-08;itens_3759b301-4625-4d94-b3f9-59b925f3b629.csv;71; ;atasRegistroPrecos_19b423e0-38fd-4950-b1fe-fd2c2ae03b1d.csv
2019;2019-08-08;2020-08-08;itens_42e47abd-6da5-4347-96f4-00e27b87ced0.csv;18; ;atasRegistroPrecos_19b423e0-38fd-4950-b1fe-fd2c2ae03b1d.csv
2019;2019-04-08;2020-04-08;itens_1653950a-d584-40aa-8d17-198025300f6c.csv;14; ;atasRegistroPrecos_1c345c8d-3f65-4839-9ca1-13f7093180d7.csv
2019;2019-09-06;2020-09-06;itens_6c7f51c8-52c0-439d-8bff-475566cb3ecd.csv;61; ;atasRegistroPrecos_1d804869-5395-4aed-8b1e-4e778a35a431.csv
2019;2019-09-06;2020-09-06;itens_94600567-6162-4bc6-9ed6-62a58a296674.csv;150; ;atasRegistroPrecos_1d804869-5395-4aed-8b1e-4e778a35a431.csv
2019;2019-09-06;2020-09-06;itens_42394cc5-051c-43be-9adc-5d9ca2cd27ef.csv;151; ;atasRegistroPrecos_1d804869-5395-4aed-8b1e-4e778a35a431.csv
2019;2019-05-16;2020-05-16;itens_3e03c6c9-ffc3-480c-838b-658ef8e2e92c.csv;2; ;atasRegistroPrecos_1d952509-9262-444a-8a7f-0a25ba2afb68.csv
2019;2019-05-16;2020-05-16;itens_cd5b0f69-dc14-4591-90d0-92498576a990.csv;6; ;atasRegistroPrecos_1d952509-9262-444a-8a7f-0a25ba2afb68.csv
2019;2019-08-13;2020-08-13;itens_6aaa494b-5acc-4b83-83e3-0a6328af653e.csv;143; ;atasRegistroPrecos_1f312b34-dea5-412c-aff3-cc503343ecf8.csv
2019;2019-08-13;2020-08-13;itens_80a867cc-76bf-4179-9ea2-d7b914ae856b.csv;55; ;atasRegistroPrecos_1f312b34-dea5-412c-aff3-cc503343ecf8.csv
2019;2019-08-13;2020-08-13;itens_1127aaa9-ab58-45f7-8706-d33ec874e0f4.csv;142; ;atasRegistroPrecos_1f312b34-dea5-412c-aff3-cc503343ecf8.csv
2019;2019-08-13;2020-08-13;itens_214d4ba8-79ab-44d4-886c-8d6301a48af4.csv;141; ;atasRegistroPrecos_1f312b34-dea5-412c-aff3-cc503343ecf8.csv
2019;2019-10-17;2020-10-17;itens_5b488f7c-8d38-4086-86fb-b05b170c1029.csv;24; ;atasRegistroPrecos_218c8db1-3c42-4461-9c36-d77e3d9dcf9a.csv
2019;2019-10-17;2020-10-17;itens_f9485e30-cf1f-4458-9001-099482cfdf9e.csv;112; ;atasRegistroPrecos_218c8db1-3c42-4461-9c36-d77e3d9dcf9a.csv
2019;2019-07-19;2020-07-19;itens_d2a585a1-6139-4e38-9967-3654eab1040d.csv;65; ;atasRegistroPrecos_24f4da06-9609-409c-af20-8477df03dd98.csv
2019;2019-07-19;2020-07-19;itens_44318906-3f2b-440b-95f4-a344fed898c7.csv;66; ;atasRegistroPrecos_24f4da06-9609-409c-af20-8477df03dd98.csv
2019;2019-07-19;2020-07-19;itens_a7f402c0-fd4e-44c7-af78-bdfefeb6af7a.csv;67; ;atasRegistroPrecos_24f4da06-9609-409c-af20-8477df03dd98.csv
2019;2019-07-19;2020-07-19;itens_99b2e8ab-c13c-4555-b7e0-2b72bce1cbc2.csv;16; ;atasRegistroPrecos_24f4da06-9609-409c-af20-8477df03dd98.csv
2019;2019-07-19;2020-07-19;itens_fb544dfe-3975-44f6-9b92-d741f3061bf7.csv;68; ;atasRegistroPrecos_24f4da06-9609-409c-af20-8477df03dd98.csv
2019;2019-05-22;2020-05-22;itens_438d44d0-6981-4725-a2de-b31f1408e12b.csv;32; ;atasRegistroPrecos_26089341-93b5-4ea2-83ae-fb921f729cd0.csv
2019;2019-05-24;2020-05-24;itens_b53b2fe8-5255-482c-8ff5-8ed63890dda7.csv;123; ;atasRegistroPrecos_28bf8704-2ab4-48a3-ba72-fe5e7e4b1913.csv
2019;2019-05-24;2020-05-24;itens_b458cbd5-6ada-4537-a2eb-2d9a80f8c118.csv;124; ;atasRegistroPrecos_28bf8704-2ab4-48a3-ba72-fe5e7e4b1913.csv
2019;2019-05-24;2020-05-24;itens_2cb9d949-c86d-4bba-bad2-1968e6dcd977.csv;33; ;atasRegistroPrecos_28bf8704-2ab4-48a3-ba72-fe5e7e4b1913.csv
2019;2019-05-24;2020-05-24;itens_1eee8744-02ad-4bc0-abb2-069c322238d2.csv;125; ;atasRegistroPrecos_28bf8704-2ab4-48a3-ba72-fe5e7e4b1913.csv
2019;2019-05-24;2020-05-24;itens_5b06d6f2-567d-4ef4-9262-3a7cf9337370.csv;122; ;atasRegistroPrecos_28bf8704-2ab4-48a3-ba72-fe5e7e4b1913.csv
2019;2019-08-27;2020-08-27;itens_7f8c39c8-85de-4392-ae5a-c7002351bdf2.csv;60; ;atasRegistroPrecos_291cb144-076c-4cfb-808c-79994d870f43.csv
2019;2019-08-27;2020-08-27;itens_c17b1458-6592-4732-873b-c9aaeca109f9.csv;149; ;atasRegistroPrecos_291cb144-076c-4cfb-808c-79994d870f43.csv
2019;2019-09-20;2020-09-20;itens_b9eaf61e-9cbf-4b2b-b6c2-e0b011bdf12a.csv;75; ;atasRegistroPrecos_2e3ea5ad-c324-4e47-a1c7-4cd8781305e0.csv
2019;2019-09-20;2020-09-20;itens_7e9e4306-d4d8-4890-9ada-ba49a56fffe3.csv;20; ;atasRegistroPrecos_2e3ea5ad-c324-4e47-a1c7-4cd8781305e0.csv
2019;2019-09-20;2020-09-20;itens_060287af-e56d-4640-a182-2bd9e509ac4c.csv;74; ;atasRegistroPrecos_2e3ea5ad-c324-4e47-a1c7-4cd8781305e0.csv
2019;2019-09-20;2020-09-20;itens_9cf5c61f-2b43-448a-8322-ded79744fe1e.csv;77; ;atasRegistroPrecos_2e3ea5ad-c324-4e47-a1c7-4cd8781305e0.csv
2019;2019-09-20;2020-09-20;itens_0a8cf22d-7d5f-431e-ba10-e03ce4cbf454.csv;76; ;atasRegistroPrecos_2e3ea5ad-c324-4e47-a1c7-4cd8781305e0.csv
2019;2019-09-20;2020-09-20;itens_53307eff-dc78-4759-8a8b-ee700ebc96bb.csv;73; ;atasRegistroPrecos_2e3ea5ad-c324-4e47-a1c7-4cd8781305e0.csv
2020;2020-01-14;2021-01-14;itens_2e1f11b7-9778-4872-9f70-ba9edc1c240d.csv;1; ;atasRegistroPrecos_2e3fdd39-22a5-4085-8178-dacb6131aca3.csv
2019;2019-12-19;2020-12-19;itens_ecbb3e18-3589-4e02-afac-f61098c410fe.csv;31; ;atasRegistroPrecos_2ea5ea8d-8e17-4db9-b003-f2ad18c69137.csv
2019;2019-04-04;2020-04-04;itens_9d0c76ae-7934-40cc-a3bd-8d49ce14da5f.csv;10; ;atasRegistroPrecos_31e4945a-3847-448b-b03b-de25b7586d44.csv
2019;2019-10-09;2020-10-09;itens_8898f750-4053-48f5-96c4-1aa839e44a4a.csv;80; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_0ed7ac4b-7248-4e75-837c-45dc8097a07f.csv;87; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_c72646ed-334f-48e0-9822-a913f72f2fc2.csv;85; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_35f9928d-7558-420f-a888-b005418278cc.csv;86; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_b7c40bab-af04-49b8-b39e-e3a930549625.csv;88; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_3dcf7760-cc40-4668-9fa2-351e48ac643a.csv;82; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_97e86a3d-74e6-4495-b7ab-be5fae235243.csv;81; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_c2189ec4-602f-412b-9af0-f785046cdffe.csv;89; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_77b51a6b-89a1-4101-900c-e3abafc57ce1.csv;22; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_866f2293-3753-47a7-b9b2-184f5171ab5a.csv;79; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_3cbe5304-785a-4c6c-b7f6-5c16a7d11f68.csv;84; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-10-09;2020-10-09;itens_38b2e9bb-ee77-4901-ad59-c5e7d34bd4d8.csv;83; ;atasRegistroPrecos_378e6c35-db64-4fa3-897c-6c474d74032a.csv
2019;2019-08-13;2020-08-13;itens_ca8c5762-6a3f-417c-8808-614e61d4ec35.csv;140; ;atasRegistroPrecos_3a16a7ce-8c19-47fd-9f27-833fd3624e88.csv
2019;2019-08-13;2020-08-13;itens_ae61ff5f-f85a-49e2-8ddb-45c96d2316ba.csv;54; ;atasRegistroPrecos_3a16a7ce-8c19-47fd-9f27-833fd3624e88.csv
2019;2019-10-31;2020-11-11;itens_4a1a7332-7424-4007-8664-d6d37d44cd63.csv;73; ;atasRegistroPrecos_3badb5f8-11e9-4377-b0c9-c113fd96f39e.csv
2019;2019-10-31;2020-11-11;itens_ce3fa7be-dbe3-4f72-9e16-588c3678b5ec.csv;173; ;atasRegistroPrecos_3badb5f8-11e9-4377-b0c9-c113fd96f39e.csv
2019;2019-10-31;2020-11-11;itens_2c74ca12-2b01-46a5-a918-c930346605b5.csv;174; ;atasRegistroPrecos_3badb5f8-11e9-4377-b0c9-c113fd96f39e.csv
2019;2019-10-31;2020-11-11;itens_13bc23d2-ea02-4f16-81d9-f46d8da6a9ea.csv;172; ;atasRegistroPrecos_3badb5f8-11e9-4377-b0c9-c113fd96f39e.csv
2019;2019-10-31;2020-11-11;itens_cbb3d27a-ef28-46eb-968f-287f5ed1a3ae.csv;171; ;atasRegistroPrecos_3badb5f8-11e9-4377-b0c9-c113fd96f39e.csv
2019;2019-10-31;2020-11-11;itens_2d62dcc7-a6d8-4bc2-b086-da5ec2446aae.csv;170; ;atasRegistroPrecos_3badb5f8-11e9-4377-b0c9-c113fd96f39e.csv
2019;2019-10-31;2020-11-11;itens_f8d2f5c1-f0bc-4bb2-80bf-725ebfc1155a.csv;175; ;atasRegistroPrecos_3badb5f8-11e9-4377-b0c9-c113fd96f39e.csv
2019;2019-10-31;2020-11-11;itens_8610c89d-031d-4557-9d3f-4656689a88a2.csv;169; ;atasRegistroPrecos_3badb5f8-11e9-4377-b0c9-c113fd96f39e.csv
2019;2019-07-09;2020-07-09;itens_3224df74-c5ea-44aa-92e7-7ea4f4327d62.csv;3; ;atasRegistroPrecos_3e1cf3c1-9e10-4100-b6b6-eb98494d17b3.csv
2020;2020-02-19;2021-02-19;itens_56a185a6-9851-480e-8c7b-e10d09d4fe10.csv;13; ;atasRegistroPrecos_3e429246-5064-4a21-a677-100bf7fd40cd.csv
2020;2020-02-19;2021-02-19;itens_9c49d6dd-1605-45ce-94b0-0441e69ec514.csv;99; ;atasRegistroPrecos_3e429246-5064-4a21-a677-100bf7fd40cd.csv
2019;2019-05-07;2020-05-07;itens_7ba41dab-7c2a-4c3f-a17c-03257c8c12d0.csv;28; ;atasRegistroPrecos_41004810-0938-4103-a544-b2a895b05272.csv
2019;2019-04-15;2020-04-15;itens_c45e5bcb-8feb-46ac-a7b6-b9b63340a173.csv;22; ;atasRegistroPrecos_4250f94d-5927-4728-8957-60f33d942a49.csv
2019;2019-10-07;2020-10-07;itens_4a8aac6a-f433-4621-853b-b4a5bdad15f5.csv;157; ;atasRegistroPrecos_45cf318b-5d9e-4561-a01e-6b619a14c1ac.csv
2019;2019-10-07;2020-10-07;itens_7d9b9cf2-0827-4228-85cb-c32ec837c9d3.csv;158; ;atasRegistroPrecos_45cf318b-5d9e-4561-a01e-6b619a14c1ac.csv
2019;2019-10-07;2020-10-07;itens_eb357b59-2fcb-4e91-a3b3-da1d02a4e50c.csv;70; ;atasRegistroPrecos_45cf318b-5d9e-4561-a01e-6b619a14c1ac.csv
2019;2019-10-07;2020-10-07;itens_ece71865-6dce-4605-8f75-58f37e6c154e.csv;159; ;atasRegistroPrecos_45cf318b-5d9e-4561-a01e-6b619a14c1ac.csv
2019;2019-05-15;2020-05-15;itens_69f5679c-0eac-441d-849f-dc85ff6cd893.csv;29; ;atasRegistroPrecos_45db1889-e339-4805-bde7-6c218ed81c33.csv
2019;2019-08-05;2020-08-05;itens_b42d97ba-bd08-4fd8-8196-1bf360956f5b.csv;53; ;atasRegistroPrecos_49308baa-b0cb-4242-ba46-86ef1b96900d.csv
2019;2019-10-07;2020-10-07;itens_125c7b72-5373-4045-ac71-dc5a1f2fdeb5.csv;69; ;atasRegistroPrecos_49fce3e3-6985-4e65-bdbf-97c8749de3ba.csv
2019;2019-10-07;2020-10-07;itens_ebd799e7-42f8-4b92-a060-c91f4f0cdf02.csv;156; ;atasRegistroPrecos_49fce3e3-6985-4e65-bdbf-97c8749de3ba.csv
2020;2020-02-11;2021-02-11;itens_cbf36294-274e-4df1-8735-0aa3f4230100.csv;90; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_90edaa98-bec4-45f2-b931-b9dd7264b084.csv;87; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_ec8ce7f7-cab2-4a00-b063-e6e15be872c4.csv;86; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_2f0159d0-9ab9-4bae-8989-5837335a0d5a.csv;81; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_f1dc63a7-d83d-4cf9-9990-864abf284024.csv;80; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_e01b7356-cae7-48dc-a154-972ecd6f45e8.csv;89; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_c3483d91-50c6-45de-af4a-8e9e2a3397f1.csv;6; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_ee25f007-8732-4385-a936-acc7d20177b2.csv;84; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_5f955804-389c-4510-b7bb-f7baf7a9a14d.csv;83; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_a8080c67-b264-4b75-bc71-65976695907a.csv;85; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_bc0bc520-dd91-4c58-8416-88c111cef577.csv;88; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2020;2020-02-11;2021-02-11;itens_71734318-6c5c-431e-b8a4-ee1fe2e2c9ad.csv;82; ;atasRegistroPrecos_4a91da13-02da-493f-8986-7d12151d67c4.csv
2019;2019-01-31;2020-01-31;itens_71096ddb-6637-4108-8403-a0fcabcacdf9.csv;4; ;atasRegistroPrecos_4db81f24-2053-4685-9660-82a0e3528fcd.csv
2019;2019-01-31;2020-01-31;itens_cf850238-b626-4ab8-84c9-7d9bebc3d1d2.csv;39; ;atasRegistroPrecos_4db81f24-2053-4685-9660-82a0e3528fcd.csv
2019;2019-09-25;2020-09-25;itens_0d7ded6a-c66a-49b6-9bc3-e00a64434861.csv;153; ;atasRegistroPrecos_58343a84-f2bf-4443-8df9-ba073352d926.csv
2019;2019-09-25;2020-09-25;itens_2a19e484-c288-4bfd-83d9-d5d3f3231acd.csv;154; ;atasRegistroPrecos_58343a84-f2bf-4443-8df9-ba073352d926.csv
2019;2019-09-25;2020-09-25;itens_a417bb7f-afc1-4f5c-948b-51cec65eeda8.csv;65; ;atasRegistroPrecos_58343a84-f2bf-4443-8df9-ba073352d926.csv
2019;2019-09-25;2020-09-25;itens_91d74926-ee6a-472a-93b8-65b71ebdc6f4.csv;155; ;atasRegistroPrecos_58343a84-f2bf-4443-8df9-ba073352d926.csv
2019;2019-11-27;2020-11-27;itens_f3922e3e-74fc-4483-a2c6-20842825745a.csv;148; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_2e3f1342-3da4-4838-acea-88003b8bd67c.csv;140; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_8cec9748-21f3-476f-aef2-55695528a19c.csv;144; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_37db5d32-6c95-49db-b5da-aeda92a2945b.csv;145; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_f5e2ef28-526a-4448-a91b-c859dfcb6835.csv;28; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_3151c192-8279-4e1b-b8d7-a625ed348ec1.csv;147; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_ff32cf68-42bc-42de-9220-89351cc80870.csv;141; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_ddc3bde4-71d8-4488-87a9-402e1ca03974.csv;133; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_dc63f2e2-53c4-40ec-8e74-17ebf6f89492.csv;139; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_5b943e74-c59b-4478-8c7b-d85191cc5d44.csv;157; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
2019;2019-11-27;2020-11-27;itens_4fdac122-fdca-4eca-b75a-be39baff2ad9.csv;156; ;atasRegistroPrecos_5aadb846-a692-4ec5-be76-43cd132a112c.csv
