ano;data;dataVencimento;itens;numero;ocorrencias;origem_arquivo
2020;2020-06-30;2021-07-02;itens_66a26745-5a40-444b-845d-dd9093fea862.csv;40; ;atasRegistroPrecos_b38f0e2a-849e-4a05-ba3d-b9f701bffd72.csv
2020;2020-09-14;2021-09-14;itens_5773cfc9-8a08-47f4-af6d-7889acd9abbc.csv;194; ;atasRegistroPrecos_b3b686d0-1c0f-41f3-923c-0989d0dbd26b.csv
2020;2020-09-14;2021-09-14;itens_6f6b4847-86a6-4947-8bc1-37bd56eac0b8.csv;195; ;atasRegistroPrecos_b3b686d0-1c0f-41f3-923c-0989d0dbd26b.csv
2020;2020-09-14;2021-09-14;itens_4fab1c0c-a64e-4966-80cd-0d1356942290.csv;193; ;atasRegistroPrecos_b3b686d0-1c0f-41f3-923c-0989d0dbd26b.csv
2020;2020-09-14;2021-09-14;itens_2a669a74-30d2-4fa9-85b7-1b2146110fca.csv;64; ;atasRegistroPrecos_b3b686d0-1c0f-41f3-923c-0989d0dbd26b.csv
2020;2020-06-25;2021-06-25;itens_ebee6b49-855a-49b9-8afa-b2c3d8cd4a56.csv;17; ;atasRegistroPrecos_b62acbb9-7af1-4cfd-aa76-228887cd17ed.csv
2020;2020-12-18;2021-12-18;itens_bd6c47e4-c25f-4609-ad5d-afd6c30384ec.csv; ; ;atasRegistroPrecos_baf74122-719f-4e41-b4aa-076716c9ac26.csv
2020;2020-09-16;2021-09-16;itens_48e5f2fa-4b0c-449a-9476-e5f4a32caaa2.csv;116; ;atasRegistroPrecos_bf206777-e8c2-4488-9594-0a356755a468.csv
2020;2020-09-16;2021-09-16;itens_23dd40c6-e012-499b-b160-c942f686fb8c.csv;27; ;atasRegistroPrecos_bf206777-e8c2-4488-9594-0a356755a468.csv
2020;2020-09-08;2021-09-08;itens_1ee53f45-c120-48d7-82d1-5299fb91c55b.csv;113; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_cd0337db-fc27-4f6b-bad4-00eaf84fb264.csv;110; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_86afbd10-b229-4fb3-9ac2-d531c3a77b2d.csv;26; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_8cddfdec-6a65-4f48-b595-7fc9ff556afb.csv;109; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_4e59503f-49bf-4e6f-8e1f-463bcd24fc45.csv;104; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_df7e7d56-b1f3-4de8-a8f8-4ce6d59d4a64.csv;105; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_444dae30-6c9e-4ec2-a1db-f7c5c21bdbc8.csv;111; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_1544ceb6-95e4-4930-ac1c-a07545129c1a.csv;103; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_d20e1ef0-0926-4040-9399-c17e30ba556b.csv;108; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_8cb98528-3924-4425-8586-daf84ee5fb44.csv;102; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_68e79029-0655-49dc-8674-57bf46a42d72.csv;107; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_815f54c8-97ec-46b0-9f8e-6a3d14ffe586.csv;115; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_e61015b0-2646-47aa-a8fe-d34a01076660.csv;112; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_255fdd1e-d62e-42b5-b4d5-b6d52bc760cc.csv;114; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-09-08;2021-09-08;itens_8d720f5c-b229-4b64-bdde-8930679fa92a.csv;106; ;atasRegistroPrecos_c3cb176a-bd6f-4473-ad30-e6d426b8d445.csv
2020;2020-03-10;2021-03-10;itens_85d8799b-9e4e-4f83-ad25-4322739098d0.csv;16; ;atasRegistroPrecos_c49510e3-fa8e-45a6-b031-a9960b4ede4d.csv
2020;2020-06-01;2021-06-01;itens_0fa27221-b05b-4f8f-8981-34be3d57cf52.csv;11; ;atasRegistroPrecos_c95d4fbf-74e1-4354-aaca-65e10c79c2c2.csv
2020;2020-02-12;2021-02-12;itens_59eb7a8b-58a3-479c-a913-d975463f397b.csv;4; ;atasRegistroPrecos_c9a87b58-ae54-4750-be00-82c6b283bbc8.csv
2020;2020-02-12;2021-02-12;itens_8e79f63a-5613-4558-aa36-d0f50cf29d15.csv;47; ;atasRegistroPrecos_c9a87b58-ae54-4750-be00-82c6b283bbc8.csv
2020;2020-02-12;2021-02-12;itens_cf8ed9b6-52bd-4145-8ce5-66b336e36bef.csv;48; ;atasRegistroPrecos_c9a87b58-ae54-4750-be00-82c6b283bbc8.csv
2020;2020-07-23;2021-07-23;itens_23ad3cba-5c96-4083-b8e8-4430e7deb695.csv;50; ;atasRegistroPrecos_ce1c2d62-48a2-4c4c-b6af-a94b24a19c70.csv
2020;2020-02-12;2021-02-12;itens_455ef0b0-536a-42b0-8c3d-4ee33f46011f.csv;7; ;atasRegistroPrecos_cf193c16-151e-47bd-aaab-794b8a812525.csv
2020;2020-07-13;2021-07-13;itens_a1930f35-935c-48d9-9eee-06672a884bba.csv;43; ;atasRegistroPrecos_cf2bf765-2b00-4ab1-9e6e-6cc8d825cbb3.csv
2020;2020-05-21;2021-05-21;itens_ba591c13-2140-40d5-ade0-36e95e13465f.csv;139; ;atasRegistroPrecos_cfe184e3-5b50-4fe7-bfde-76bbadf46d15.csv
2020;2020-05-21;2021-05-21;itens_e55a1822-16e0-416c-93cb-1787129c64a5.csv;140; ;atasRegistroPrecos_cfe184e3-5b50-4fe7-bfde-76bbadf46d15.csv
2020;2020-05-21;2021-05-21;itens_b4b427f3-a2bf-43d8-9077-066a7777f9e1.csv;29; ;atasRegistroPrecos_cfe184e3-5b50-4fe7-bfde-76bbadf46d15.csv
2020;2020-12-14;2021-12-14;itens_211b3a34-1187-4feb-b413-6bb0f46a575f.csv;36; ;atasRegistroPrecos_d48aa29c-0c2a-4107-ab26-25ff29d4f316.csv
2020;2020-12-14;2021-12-14;itens_df8ed519-c551-49a1-919c-ae43d52a14cb.csv;148; ;atasRegistroPrecos_d48aa29c-0c2a-4107-ab26-25ff29d4f316.csv
2020;2020-09-29;2021-09-29;itens_ec794f9c-7d82-4110-b3bf-47cd1ffd72ea.csv;68; ;atasRegistroPrecos_d5ead5d2-3818-4e27-bb32-955ff87c0401.csv
